Accession	family	query_name	Resfams_description	Ontology_Level
MB-RF039	CMY-MOX-FOX	gb|AHF82024.1|ARO:3004648|AQU-3	A grouping of related CMY, MOX, FOX betalactamase (class C)	gene
MB-RF003	AAC3-I	gb|ABB43029.1|ARO:3002539|AAC(3)-IV	Aminoglycoside Acetyltransferase (AAC3-I) [ARO:3001205]	variant
MB-RF094	OXA-cluster1	gb|AMB19637.1|ARO:3001555|OXA-368	OXA beta-lactamase (cluster 1), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF127	TEM	gb|AIW68620.1|ARO:3003158|TEM-220	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF083	MexE	gb|AAP43109.1|ARO:3003922|oqxA	mexE: membrane fusion protein of the MexEF-OprN multidrug efflux complex [ARO:3000803]	gene
MB-RF085	MexX	gb|AAP43110.2|ARO:3003923|oqxB	mexX: subunit of efflux pump conferring antibiotic resistance [ARO:3001214]	gene
MB-RF099	OXA-cluster6	gb|ENW94121.1|ARO:3001746|OXA-291	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF093	OXA	gb|AIG22448.1|ARO:3001558|OXA-372	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF032	Cfr23RibosomalRNAMethyltransferase	gb|ACX65640.1|ARO:3003907|cipA	Cfr 23S ribosomal RNA methyltransferase [ARO:3000202]	family
MB-RF101	OXA-cluster8	gb|AFZ84684.1|ARO:3003597|OXA-441	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF093	OXA	gb|ALC79294.1|ARO:3003636|OXA-479	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF090	NDM-CcrA	gb|AFV91534.1|ARO:3004786|FIM-1	A grouping of related NDM and CcrA beta-lactamases [ARO:3000057;ARO:3000578]	family
MB-RF048	CTX-M	gb|CAB61635.1|ARO:3004788|FONA-1	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF034	ClassA	gb|AJI75632.1|ARO:3004795|FPH-1	Class A beta-lactamase [ARO:3000078]	family
MB-RF058	ErmC	gb|AAA26779.1|ARO:3004652|Erm(O)-lrm	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	variant
MB-RF088	msbA	gb|CDO61513.1|ARO:3003948|efrA	msbA: ATP-binding cassette (ABC) antibiotic efflux pump [ARO:3000460]	gene
MB-RF088	msbA	gb|CDO61516.1|ARO:3003949|efrB	msbA: ATP-binding cassette (ABC) antibiotic efflux pump [ARO:3000460]	gene
MB-RF088	msbA	gb|AAC74000.1|ARO:3003950|msbA	msbA: ATP-binding cassette (ABC) antibiotic efflux pump [ARO:3000460]	gene
MB-RF145	TetY	gb|BAG75524.1|ARO:3003954|efmA	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF145	TetY	gb|CCP45647.1|ARO:3003955|efpA	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF006	ABCAntibioticEffluxPump	gb|AAF40763.1|ARO:3003961|farA	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF054	emrB	gb|AAF40764.1|ARO:3003962|farB	emrB: subunit of efflux pump conferring antibiotic resistance [ARO:3000074]	gene
MB-RF145	TetY	gb|AAD08227.1|ARO:3003964|hp1181	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF145	TetY	gb|AAC43550.1|ARO:3003967|lrfA	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF145	TetY	gb|ABF33001.1|ARO:3003969|lmrP	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF058	ErmC	gb|CUU67654.1|ARO:3003971|erm(44)	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	variant
MB-RF058	ErmC	gb|CDL65151.1|ARO:3003971|erm(44)	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	variant
MB-RF006	ABCAntibioticEffluxPump	gb|AEO25219.1|ARO:3004651|lin	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF078	MCR-3	gb|ASU10319.1|ARO:3004662|MCR-3.3	A derivative of MCR family [ARO:3004268]	variant
MB-RF091	norA	gb|BAA14147.1|ARO:3004667|Staphylococcus	norA: major facilitator superfamily (MFS) antibiotic efflux pump [ARO:3000391]	gene
MB-RF006	ABCAntibioticEffluxPump	gb|AAC75271.1|ARO:3003952|yojI	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF099	OXA-cluster6	gb|ENU21024.1|ARO:3001751|OXA-296	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF145	TetY	gb|ABW91179.1|ARO:3004665|cmlA8	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF018	APH3	gb|CAD91341.1|ARO:3004675|aphA15	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
MB-RF099	OXA-cluster6	gb|ENX53612.1|ARO:3001747|OXA-292	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF098	OXA-cluster5	gb|CDM87362.1|ARO:3001559|OXA-373	OXA beta-lactamase (cluster 5), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AKU37610.1|ARO:3003598|OXA-442	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|ALL53530.1|ARO:3003637|OXA-480	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF048	CTX-M	gb|CAB61637.1|ARO:3004789|FONA-2	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF034	ClassA	gb|ALE30770.1|ARO:3004797|FRI-1	Class A beta-lactamase [ARO:3000078]	family
MB-RF001	16S_Ribosomal_RNA_Methyltransferase	gb|ADW66527.1|ARO:3004677|rmtD2	16S ribosomal RNA methyltransferase [ARO:3000857]	family
MB-RF018	APH3	gb|AAG11411.2|ARO:3004680|APH(3')-VIIIa	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
MB-RF006	ABCAntibioticEffluxPump	gb|APB03219.1|ARO:3003986|TaeA	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF004	AAC6-I	gb|APB03223.1|ARO:3003989|AAC(6')-34	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
MB-RF076	MCR	gb|WP_001572373.1|ARO:3004684|MCR-9	group of mobile colistin resistance genes encode the MCR family of phosphoethanolamine transferases [ARO:3004268]	gene
MB-RF077	MCR-1	gb|APM84488.1|ARO:3004685|MCR-1.5	A derivative of MCR family [ARO:3004268]	variant
MB-RF077	MCR-1	gb|ATM29809.1|ARO:3004688|MCR-1.11	A derivative of MCR family [ARO:3004268]	variant
MB-RF014	ANT3	gb|CTQ57092.1|ARO:3004682|aadA27	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF078	MCR-3	gb|AVZ47168.1|ARO:3004693|MCR-3.12	A derivative of MCR family [ARO:3004268]	variant
MB-RF014	ANT3	gb|AAL36430.1|ARO:3004692|aadA10	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	gb|CAJ13568.1|ARO:3004704|aadA8b	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF006	ABCAntibioticEffluxPump	gb|AHB37625.1|ARO:3004715|vga(E)	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF144	TetX	gb|QBQ85438.1|ARO:3004719|Tet(X3)	tetX: tetracycline inactivation enzyme [ARO:3000205]	gene
MB-RF099	OXA-cluster6	gb|WP_032877719.1|ARO:3001748|OXA-293	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF096	OXA-cluster3	gb|AAN41430.1|ARO:3001578|OXA-392	OXA beta-lactamase (cluster 3), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF077	MCR-1	gb|AQQ11622.1|ARO:3004686|MCR-1.7	A derivative of MCR family [ARO:3004268]	variant
MB-RF077	MCR-1	gb|BBB21811.1|ARO:3004689|MCR-1.12	A derivative of MCR family [ARO:3004268]	variant
MB-RF079	MCR-4	gb|AVK94777.1|ARO:3004694|MCR-4.2	A derivative of MCR family [ARO:3004268]	variant
MB-RF144	TetX	gb|QBQ69719.1|ARO:3004720|Tet(X4)	tetX: tetracycline inactivation enzyme [ARO:3000205]	gene
MB-RF099	OXA-cluster6	gb|ENU93232.1|ARO:3001749|OXA-294	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF006	ABCAntibioticEffluxPump	gb|SOX29786.1|ARO:3004730|tva(A)	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF101	OXA-cluster8	gb|AIS39036.1|ARO:3001586|OXA-400	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF096	OXA-cluster3	gb|PLT17746.1|ARO:3003599|OXA-443	OXA beta-lactamase (cluster 3), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF100	OXA-cluster7	gb|AKF41839.1|ARO:3003639|OXA-482	OXA beta-lactamase (cluster 7), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF048	CTX-M	gb|CAB61639.1|ARO:3004790|FONA-3	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF034	ClassA	gb|BAX00166.1|ARO:3004798|FRI-2	Class A beta-lactamase [ARO:3000078]	family
MB-RF036	ClassC-AmpC	gb|ADX04315.1|ARO:3003870|ADC-31	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|ACC95874.1|ARO:3003871|ADC-39	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF077	MCR-1	gb|AQY61516.1|ARO:3004687|MCR-1.8	A derivative of MCR family [ARO:3004268]	variant
MB-RF077	MCR-1	gb|AVM85874.1|ARO:3004690|MCR-1.13	A derivative of MCR family [ARO:3004268]	variant
MB-RF079	MCR-4	gb|AUI38915.1|ARO:3004695|MCR-4.3	A derivative of MCR family [ARO:3004268]	variant
MB-RF101	OXA-cluster8	gb|AIS39035.1|ARO:3001588|OXA-402	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|ENW35072.1|ARO:3001717|OXA-261	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF099	OXA-cluster6	gb|ENX19403.1|ARO:3001750|OXA-295	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AIS39034.1|ARO:3001587|OXA-401	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF093	OXA	gb|BAQ55594.1|ARO:3003600|OXA-444	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF100	OXA-cluster7	gb|AKF41840.1|ARO:3003640|OXA-483	OXA beta-lactamase (cluster 7), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF048	CTX-M	gb|CAB61641.1|ARO:3004791|FONA-4	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF034	ClassA	gb|AQS23610.1|ARO:3004799|FRI-3	Class A beta-lactamase [ARO:3000078]	family
MB-RF034	ClassA	gb|ADA78299.1|ARO:3004801|FTU-1	Class A beta-lactamase [ARO:3000078]	family
MB-RF061	GOB	gb|AAT68577.1|ARO:3004802|GOB-10	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
MB-RF072	macA	gb|AAG05916.1|ARO:3004073|MuxA	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF078	MCR-3	gb|SBZ31568.1|ARO:3004691|MCR-3.4	A derivative of MCR family [ARO:3004268]	variant
MB-RF079	MCR-4	gb|AVK94779.1|ARO:3004696|MCR-4.4	A derivative of MCR family [ARO:3004268]	variant
MB-RF101	OXA-cluster8	gb|ENW50687.1|ARO:3001718|OXA-262	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF099	OXA-cluster6	gb|ENX09209.1|ARO:3001752|OXA-297	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AIM47095.1|ARO:3001589|OXA-403	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF079	MCR-4	gb|AVK94778.1|ARO:3004697|MCR-4.5	A derivative of MCR family [ARO:3004268]	variant
MB-RF100	OXA-cluster7	gb|ENV88740.1|ARO:3001707|OXA-103	OXA beta-lactamase (cluster 7), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|ENW43915.1|ARO:3001719|OXA-263	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF099	OXA-cluster6	gb|ENX40034.1|ARO:3001753|OXA-298	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AIM47096.1|ARO:3001595|OXA-404	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF093	OXA	gb|AKI29907.1|ARO:3003602|OXA-446	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF095	OXA-cluster2	gb|ALI16502.1|ARO:3003641|OXA-484	OXA beta-lactamase (cluster 2), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF048	CTX-M	gb|CAB61643.1|ARO:3004792|FONA-5	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF061	GOB	gb|AAT68578.1|ARO:3004803|GOB-11	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
MB-RF088	msbA	gb|ANZ79241.1|ARO:3004036|tetB(60)	msbA: ATP-binding cassette (ABC) antibiotic efflux pump [ARO:3000460]	gene
MB-RF088	msbA	gb|AET10444.1|ARO:3004032|tetA(46)	msbA: ATP-binding cassette (ABC) antibiotic efflux pump [ARO:3000460]	gene
MB-RF088	msbA	gb|AET10445.1|ARO:3004033|tetB(46)	msbA: ATP-binding cassette (ABC) antibiotic efflux pump [ARO:3000460]	gene
MB-RF088	msbA	gb|ANZ79240.1|ARO:3004035|tetA(60)	msbA: ATP-binding cassette (ABC) antibiotic efflux pump [ARO:3000460]	gene
MB-RF145	TetY	gb|AAG16656.1|ARO:3002705|floR	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF072	macA	gb|AAG05913.1|ARO:3004072|OpmB	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF076	MCR	gb|AVM85875.1|ARO:3004698|MCR-5.2	group of mobile colistin resistance genes encode the MCR family of phosphoethanolamine transferases [ARO:3004268]	gene
MB-RF112	Sfh	gb|AAF09244.1|ARO:3000849|SFH-1	sfh beta-lactamases (subclass B2 (metallo-) beta-lactamase) [ARO:3000849]	family
MB-RF107	ramA	gb|ALH22601.1|ARO:3000620|adeL	ramA: gene modulating antibiotic efflux [ARO:3000823]	gene
MB-RF067	KPC	gb|AAK70220.1|ARO:3002312|KPC-1	Klebsiella pneumoniae carbapenem resistant (KPC) beta-lactamases (class a) [ARO:3000059]	gene
MB-RF101	OXA-cluster8	gb|ABX45061.1|ARO:3001444|OXA-122	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF081	MexA	gb|CAC41008.1|ARO:3004041|Klebsiella	mexA: membrane fusion protein of the MexAB-OprM multidrug efflux complex [ARO:3000377]	gene
MB-RF081	MexA	gb|ABG77965.1|ARO:3004042|Enterobacter	mexA: membrane fusion protein of the MexAB-OprM multidrug efflux complex [ARO:3000377]	gene
MB-RF081	MexA	gb|AAC73565.1|ARO:3004043|Escherichia	mexA: membrane fusion protein of the MexAB-OprM multidrug efflux complex [ARO:3000377]	gene
MB-RF099	OXA-cluster6	gb|ENW20318.1|ARO:3001720|OXA-264	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF093	OXA	gb|ENV82218.1|ARO:3001754|OXA-299	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF095	OXA-cluster2	gb|AJA30430.1|ARO:3001596|OXA-405	OXA beta-lactamase (cluster 2), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF093	OXA	gb|AKI29908.1|ARO:3003603|OXA-447	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF093	OXA	gb|KSG40284.1|ARO:3003642|OXA-485	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF048	CTX-M	gb|CAB61645.1|ARO:3004793|FONA-6	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF061	GOB	gb|AAT68579.1|ARO:3004804|GOB-12	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
MB-RF145	TetY	gb|ALV80601.1|ARO:3003801|bcr-1	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF101	OXA-cluster8	gb|ABX45062.1|ARO:3001445|OXA-123	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF099	OXA-cluster6	gb|RFX69805.1|ARO:3001721|OXA-265	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF099	OXA-cluster6	gb|ENV20093.1|ARO:3001755|OXA-300	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AJD07402.1|ARO:3001597|OXA-406	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF093	OXA	gb|AKI29909.1|ARO:3003604|OXA-448	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF093	OXA	gb|QBY97442.1|ARO:3003643|OXA-486	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF061	GOB	gb|AAT68580.1|ARO:3004805|GOB-13	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
MB-RF145	TetY	gb|AAA22851.1|ARO:3000179|tet(L)	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF105	phoQ	gb|AEX49906.1|ARO:3003583|basS	phoQ: subunit of gene modulating antibiotic efflux [ARO:3000835]	gene
MB-RF085	MexX	gb|AAG05882.1|ARO:3000804|MexF	mexX: subunit of efflux pump conferring antibiotic resistance [ARO:3001214]	gene
MB-RF072	macA	gb|AAG03816.1|ARO:3000379|OprM	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF036	ClassC-AmpC	gb|CAK95243.1|ARO:3003862|ADC-18	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|CAK95242.1|ARO:3003863|ADC-19	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|CAK95241.1|ARO:3003864|ADC-20	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|CAK95240.1|ARO:3003865|ADC-21	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|CAK95239.1|ARO:3003866|ADC-22	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|CAK95238.1|ARO:3003867|ADC-23	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF085	MexX	gb|AAG05915.1|ARO:3004074|MuxB	mexX: subunit of efflux pump conferring antibiotic resistance [ARO:3001214]	gene
MB-RF101	OXA-cluster8	gb|ABX45063.1|ARO:3001446|OXA-124	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF099	OXA-cluster6	gb|ENV38192.1|ARO:3001722|OXA-266	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF085	MexX	gb|AAG05914|ARO:3004075|MuxC	mexX: subunit of efflux pump conferring antibiotic resistance [ARO:3001214]	gene
MB-RF099	OXA-cluster6	gb|ENV90372.1|ARO:3001756|OXA-301	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AJD07403.1|ARO:3001598|OXA-407	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF093	OXA	gb|AKI29910.1|ARO:3003605|OXA-449	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF093	OXA	gb|AKI29919.1|ARO:3003609|OXA-453	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF093	OXA	gb|TKV86805.1|ARO:3003645|OXA-488	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF034	ClassA	gb|APY23733.1|ARO:3004734|ARL-1	Class A beta-lactamase [ARO:3000078]	family
MB-RF045	MIR	gb|AIG20028.1|ARO:3004745|AZECL-25	MIR betalactamase (class C) [ARO:3000058]	gene
MB-RF034	ClassA	gb|ABU39980.1|ARO:3004749|BCL-1	Class A beta-lactamase [ARO:3000078]	family
MB-RF034	ClassA	gb|CAA90890.1|ARO:3004761|BRO-1	Class A beta-lactamase [ARO:3000078]	family
MB-RF061	GOB	gb|AAT68582.1|ARO:3004806|GOB-14	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
MB-RF066	KHM	gb|AMY61250.1|ARO:3004092|HMB-1	KHM beta-lactamases (subclass B1 (metallo-) beta-lactamase) [ARO:3000847]	gene
MB-RF020	APH3_prime	gb|EPF73263|ARO:3004086|APH(3')-VIII	aminoglycoside phosphotransferase prime (APH3')	variant
MB-RF020	APH3_prime	gb|ENV34035|ARO:3004087|APH(3')-IX	aminoglycoside phosphotransferase prime (APH3')	variant
MB-RF014	ANT3	gb|CAA26199.1|ARO:3004089|ANT(3'')-IIa	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	gb|ENU91137|ARO:3004090|ANT(3'')-IIb	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	gb|ENU37733|ARO:3004091|ANT(3'')-IIc	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF090	NDM-CcrA	gb|AOT73359.1|ARO:3004093|NDM-17	A grouping of related NDM and CcrA beta-lactamases [ARO:3000057;ARO:3000578]	family
MB-RF036	ClassC-AmpC	gb|ABK34773.1|ARO:3003868|ADC-25	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF101	OXA-cluster8	gb|ABX45064.1|ARO:3001447|OXA-125	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF006	ABCAntibioticEffluxPump	gb|CAH14032.1|ARO:3004099|LpeA	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF072	macA	gb|CAH14033.1|ARO:3004100|LpeB	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF101	OXA-cluster8	gb|ENV93423.1|ARO:3001723|OXA-267	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF145	TetY	gb|ACF70723.1|ARO:3004103|QepA2	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF099	OXA-cluster6	gb|ENX18112.1|ARO:3001757|OXA-302	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF052	DIM	gb|CBY88906.1|ARO:3004105|TMB-1	DIM related beta-lactamase (subclass B1 (metallo-) beta-lactamases)" [ARO:3000848]	gene
MB-RF052	DIM	gb|BAM73613.1|ARO:3004106|TMB-2	DIM related beta-lactamase (subclass B1 (metallo-) beta-lactamases)" [ARO:3000848]	gene
MB-RF121	soxR	gb|AAG05661.1|ARO:3004107|Pseudomonas	soxR: mutant efflux regulatory protein conferring antibiotic resistance [ARO:3000836]	gene
MB-RF101	OXA-cluster8	gb|AJD07404.1|ARO:3001599|OXA-408	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF077	MCR-1	gb|SBV31106.1|ARO:3004110|MCR-2	A derivative of MCR family [ARO:3004268]	variant
MB-RF093	OXA	gb|AKI29914.1|ARO:3003606|OXA-450	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF096	OXA-cluster3	gb|ALC76097.1|ARO:3003611|OXA-455	OXA beta-lactamase (cluster 3), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF034	ClassA	gb|APY23841.1|ARO:3004735|ARL-2	Class A beta-lactamase [ARO:3000078]	family
MB-RF093	OXA	gb|EIM09515.1|ARO:3004747|BAT-1	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF034	ClassA	gb|AAF61147.1|ARO:3004751|BES-1	Class A beta-lactamase [ARO:3000078]	family
MB-RF034	ClassA	gb|CAA90891.1|ARO:3004762|BRO-2	Class A beta-lactamase [ARO:3000078]	family
MB-RF078	MCR-3	gb|ASF81896.1|ARO:3004139|MCR-3	A derivative of MCR family [ARO:3004268]	variant
MB-RF072	macA	gb|EGP45230|ARO:3004142|OprZ	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF072	macA	gb|EGP45232.2|ARO:3004143|AxyX	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF008	adeB	gb|EGP45231.1|ARO:3004144|AxyY	adeB: membrane fusion protein of multidrug efflux complex [ARO:3000775]	gene
MB-RF032	Cfr23RibosomalRNAMethyltransferase	gb|CAL84423.1|ARO:3004146|cfrC	Cfr 23S ribosomal RNA methyltransferase [ARO:3000202]	family
MB-RF101	OXA-cluster8	gb|ABX45065.1|ARO:3001448|OXA-126	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF145	TetY	gb|AFH35853.1|ARO:3001328|Escherichia	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF145	TetY	gb|CAD31707.1|ARO:3002691|Salmonella	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF024	BCII	gb|AAR20596.1|ARO:3004189|Bla2	Bacillus cereus beta-lactamase II (subclass B1 (metallo-) beta-lactamase) [ARO:3000577]	gene
MB-RF004	AAC6-I	gb|AAW34150.1|ARO:3004191|APH(2'')-If	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
MB-RF077	MCR-1	gb|ANR95875.1|ARO:3004194|MCR-1.2	A derivative of MCR family [ARO:3004268]	variant
MB-RF061	GOB	gb|AAY53478.1|ARO:3004213|GOB-18	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
