Accession	family	query_name	Resfams_description	Ontology_Level
RF0108	NDM-CcrA	gb|AFB82585.1|ARO:3002355|NDM-4	A grouping of related NDM and CcrA beta-lactamases [ARO:3000057;ARO:3000578]	family
RF0126	TEM	gb|CAC43230.1|ARO:3000953|TEM-86	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0004	AAC6-I	gb|CAE50926.1|ARO:3002590|AAC(6')-Iih	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
RF0119	SHV-LEN	gb|ACV32637.1|ARO:3001174|SHV-127	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0049	CfxA	gb|AAL79549.2|ARO:3003003|CfxA3	CfxA cephalosporin (class a) [ARO:3001211]	gene
RF0108	NDM-CcrA	gb|BAO79439.1|ARO:3002362|NDM-12	A grouping of related NDM and CcrA beta-lactamases [ARO:3000057;ARO:3000578]	family
RF0056	ClassD	gb|AHL30279.1|ARO:3001565|OXA-379	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0159	vanY	gb|AAF36805.1|ARO:3002958|vanYF	VanY: glycopeptide resistance gene [ARO:3000077]	variant
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|CCK86741.1|ARO:3001835|ACT-13	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0059	CTXM	gb|ABA62022.1|ARO:3001913|CTX-M-51	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0056	ClassD	gb|AHC31001.1|ARO:3001807|OXA-246	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AIT76088.1|ARO:3001852|ACT-32	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AHA80106.1|ARO:3001842|ACT-21	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0059	CTXM	gb|AAK71471.1|ARO:3001880|CTX-M-17	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0155	vanS	gb|AAA65954.1|ARO:3002931|vanSA	VanS: trasncriptional regulator of van glycopeptide resistance genes [ARO:3000071]	variant
RF0119	SHV-LEN	gb|CAJ19603.1|ARO:3002423|OKP-A-6	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0059	CTXM	gb|AGG08693.1|ARO:3001995|CTX-M-136	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0055	ClassC-AmpC	gb|ACH58991.1|ARO:3002484|LRA-13	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
RF0076	GES	gb|ACT09140.1|ARO:3002387|BEL-3	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|ADH82410.1|ARO:3002058|CMY-47	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0126	TEM	gb|AGL39384.1|ARO:3001385|TEM-208	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0030	ANT9	gb|AGW81558.1|ARO:3002631|spd	Aminoglycoside Nucleotidyltransferase (ANT9) [ARO:3000228]	gene
RF0119	SHV-LEN	gb|AAG01039.1|ARO:3001085|SHV-27	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0155	vanS	gb|AAR84673.1|ARO:3002936|vanSF	VanS: trasncriptional regulator of van glycopeptide resistance genes [ARO:3000071]	variant
RF0091	marA	gb|BAA15221.2|ARO:3000263|marA	marA: transcription factor induces MDR efflux pump AcrAB [ARO:3000263]	gene
RF0033	APH3	gb|CAA37605.1|ARO:3002638|APH(3'')-Ia	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|ABN51006.1|ARO:3002045|CMY-34	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0119	SHV-LEN	gb|AAG49894.1|ARO:3001087|SHV-29	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0056	ClassD	gb|AAQ76277.1|ARO:3001796|OXA-50	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AHL39336.1|ARO:3001844|ACT-24	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0059	CTXM	gb|AAP22736.1|ARO:3001891|CTX-M-29	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0126	TEM	gb|CAJ66089.1|ARO:3001017|TEM-150	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0080	IMP	gb|AFR33816.1|ARO:3002223|IMP-32	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0119	SHV-LEN	gb|AFQ23966.1|ARO:3001199|SHV-160	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0059	CTXM	gb|AAZ14955.1|ARO:3001905|CTX-M-43	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0056	ClassD	gb|AAK55330.1|ARO:3001768|OXA-118	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0115	RND_efflux	gb|AAF42062.1|ARO:3000811|mtrD	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	family
RF0113	Qnr	gb|ADM52194.1|ARO:3002745|QnrB30	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	family
RF0115	RND_efflux	gb|AAA74437.1|ARO:3000378|MexB	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	family
RF0127	TetA	gb|AAD09860.1|ARO:3000561|tet(30)	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
RF0134	tet_MFS_efflux	gb|AAV80464.1|ARO:3000565|tet(38)	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	gene
RF0127	TetA	gb|AAN06707.1|ARO:3000165|tet(A)	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
RF0134	tet_MFS_efflux	gb|AAD25063.1|ARO:3000183|tet(Z)	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	gene
RF0119	SHV-LEN	gb|CAQ03503.1|ARO:3001336|SHV-98	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0059	CTXM	gb|AHX39589.1|ARO:3002006|CTX-M-148	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0119	SHV-LEN	gb|AAP41108.1|ARO:3001107|SHV-50	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0059	CTXM	gb|AAT68658.1|ARO:3001873|CTX-M-10	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0059	CTXM	gb|AJU57235.1|ARO:3003168|CTX-M-160	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0126	TEM	gb|ACJ04051.1|ARO:3001033|TEM-167	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0124	SubclassB2	gb|AAP69914.1|ARO:3003102|cphA6	Subclass B2 (metallo-) beta-lactamase selectively hydrolize carbapenems [ARO:3000570]	family
RF0126	TEM	gb|AAF05613.1|ARO:3000942|TEM-76	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0056	ClassD	gb|AFB82783.1|ARO:3001396|OXA-1	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0119	SHV-LEN	gb|AFQ23961.1|ARO:3001194|SHV-155	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0126	TEM	gb|ACO07310.1|ARO:3001020|TEM-154	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0056	ClassD	gb|CAC35728.1|ARO:3001424|OXA-29	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0053	ClassA	gb|AAA93461.1|ARO:3001858|IMI-1	Class A beta-lactamase [ARO:3000078]	family
RF0162	VIM	gb|CAO83029.1|ARO:3002288|VIM-18	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	gene
RF0162	VIM	gb|AFP99175.1|ARO:3002303|VIM-33	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|ACJ05688.1|ARO:3001830|ACT-7	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0115	RND_efflux	gb|AAD51345.1|ARO:3003052|smeB	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	family
RF0126	TEM	gb|AAM61953.1|ARO:3000968|TEM-105	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0056	ClassD	gb|AAP69225.1|ARO:3001781|OXA-47	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0126	TEM	gb|AEL88240.1|ARO:3001050|TEM-190	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0080	IMP	gb|AIA58910.1|ARO:3002236|IMP-45	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0056	ClassD	gb|ABW95047.1|ARO:3001441|OXA-116	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0119	SHV-LEN	gb|AJO16047.1|ARO:3003156|SHV-189	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0119	SHV-LEN	gb|AAP82228.1|ARO:3001102|SHV-44	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0056	ClassD	gb|ACX31141.1|ARO:3001454|OXA-149	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0126	TEM	gb|AAL77062.1|ARO:3000974|TEM-111	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0056	ClassD	gb|ADX07745.1|ARO:3001665|OXA-200	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0056	ClassD	gb|AGC70814.1|ARO:3001791|OXA-247	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0149	vanA	gb|AAA65956.1|ARO:3000010|vanA	VanA: D-Ala-D-Ala ligase that can synthesize D-Ala-D-Lac [ARO:3000010]	variant
RF0080	IMP	gb|AAK59385.1|ARO:3002200|IMP-9	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0156	vanT	gb|AEP40502.2|ARO:3002975|vanTN	"VanT: membrane bound serine racemase, converting L-serine to D-serine" [ARO:3000372]	variant
RF0119	SHV-LEN	gb|AFK93491.1|ARO:3001345|SHV-144	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0119	SHV-LEN	gb|AAA87176.1|ARO:3001066|SHV-7	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0056	ClassD	gb|CCW28916.1|ARO:3001504|OXA-309	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0113	Qnr	gb|ABI50486.1|ARO:3002707|QnrA1	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|CAB36900.1|ARO:3002018|CMY-7	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AHL39324.1|ARO:3002095|CMY-82	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0113	Qnr	gb|AHX97725.1|ARO:3002786|QnrB74	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	family
RF0158	vanX	gb|ACL82962.1|ARO:3002953|vanXM	VanX: glycopeptide resistance gene [ARO:3000011]	variant
RF0059	CTXM	gb|ACI29345.1|ARO:3001944|CTX-M-83	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0126	TEM	gb|AJO16045.1|ARO:3001392|TEM-215	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0126	TEM	gb|CAA46345.1|ARO:3000894|TEM-24	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0056	ClassD	gb|CCJ32598.1|ARO:3001675|OXA-250	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0126	TEM	gb|AEL79515.1|ARO:3001049|TEM-189	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0059	CTXM	gb|ACR56321.1|ARO:3001949|CTX-M-89	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0080	IMP	gb|AEH41427.1|ARO:3002218|IMP-27	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0056	ClassD	gb|AGW16417.1|ARO:3001523|OXA-335	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0119	SHV-LEN	gb|AFN88952.1|ARO:3001185|SHV-145	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0027	ANT3	gb|CAJ32504.1|ARO:3002606|aadA6	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0059	CTXM	gb|AFJ59956.1|ARO:3001988|CTX-M-129	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0113	Qnr	gb|BAN04743.1|ARO:3002773|QnrB60	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	family
RF0119	SHV-LEN	gb|AHA80963.1|ARO:3001361|SHV-178	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0062	DHA	gb|AAR87489.1|ARO:3002134|DHA-3	DHA beta-lactamase (class c) [ARO:3000068]	gene
RF0056	ClassD	gb|AHF71363.1|ARO:3001774|OXA-370	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0059	CTXM	gb|AAT70415.1|ARO:3001899|CTX-M-37	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AFK73437.1|ARO:3002089|CMY-76	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0056	ClassD	gb|AEV91552.1|ARO:3001712|OXA-213	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0133	TetM-TetW-TetO-TetS	gb|AAA23033.2|ARO:3000190|tetO	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0119	SHV-LEN	gb|AFQ23970.1|ARO:3001203|SHV-165	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0059	CTXM	gb|ADY02555.1|ARO:3001963|CTX-M-104	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0056	ClassD	gb|ACD84990.1|ARO:3001653|OXA-132	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0055	ClassC-AmpC	gb|AAF86691.1|ARO:3001816|ACC-2	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
RF0126	TEM	gb|ACJ43254.1|ARO:3000926|TEM-57	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0056	ClassD	gb|ABC26006.1|ARO:3001624|OXA-84	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AFK73455.1|ARO:3002097|CMY-84	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0113	Qnr	gb|AFA52643.1|ARO:3002758|QnrB43	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	family
RF0126	TEM	gb|AAQ93490.1|ARO:3000985|TEM-123	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0002	AAC3	gb|AAA25334.1|ARO:3002543|AAC(3)-IXa	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	gene
RF0056	ClassD	gb|ADI58617.1|ARO:3001657|OXA-173	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0059	CTXM	gb|ABP04245.1|ARO:3001923|CTX-M-62	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0126	TEM	gb|AAM28884.1|ARO:3000971|TEM-108	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0059	CTXM	gb|AAL02127.1|ARO:3001878|CTX-M-15	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0119	SHV-LEN	gb|AFQ23969.1|ARO:3001202|SHV-163	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0135	tet_ribosomoal_protect	gb|AAF01499.1|ARO:3000193|tetT	tetracycline resistance ribosomal protection protein: protect RNA-polymerase from tetracycline inhibition [ARO:0000002]	family
RF0083	KPC	gb|AGJ01154.1|ARO:3002327|KPC-17	Klebsiella pneumoniae carbapenem resistant (KPC) beta-lactamases (class a) [ARO:3000059]	gene
RF0044	CARB-PSE	gb|AIL92327.1|ARO:3003174|CARB-18	CARB-PSE beta-lactamases (class a) [ARO:3000091;ARO:3000092]	family
RF0126	TEM	gb|AAC05975.1|ARO:3000929|TEM-60	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0056	ClassD	gb|AJA32742.1|ARO:3003147|OXA-424	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0081	IND	gb|ACZ65152.1|ARO:3002264|IND-8	IND beta-lactamases (subclass B1 (metallo-) beta-lactamase) [ARO:3000060]	gene
RF0027	ANT3	gb|AAN41439.1|ARO:3002608|aadA8	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0113	Qnr	gb|ADQ43424.1|ARO:3002746|QnrB31	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	gene
RF0053	ClassA	gb|AAL78281.2|ARO:3002398|OXY-2-3	Class A beta-lactamase [ARO:3000078]	family
RF0056	ClassD	gb|AGW16404.1|ARO:3001510|OXA-322	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0056	ClassD	gb|CAF74882.1|ARO:3001771|OXA-57	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0113	Qnr	gb|AGN92479.1|ARO:3002784|QnrB72	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	family
RF0056	ClassD	gb|AGW16413.1|ARO:3001519|OXA-331	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0033	APH3	gb|ABC68330.1|ARO:3002640|APH(3'')-Ic	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0087	LRA	gb|ACH58987.1|ARO:3002510|LRA-3	LRA beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000852]	gene
RF0119	SHV-LEN	gb|AHA80962.1|ARO:3001362|SHV-179	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0051	Chlor_Efflux_Pump	gb|BAA07072.1|ARO:3002812|pp-flo	chloramphenicol efflux pump [ARO:3001212]	family
RF0119	SHV-LEN	gb|CAG25812.2|ARO:3002418|OKP-A-1	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0162	VIM	gb|CAD61201.1|ARO:3002277|VIM-7	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	gene
RF0126	TEM	gb|AFE48832.1|ARO:3001376|TEM-196	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|CAB50867.1|ARO:3002016|CMY-5	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0005	AAC6-Ib	gb|AIK02012.1|ARO:3002579|AAC(6')-Ib8	Aminoglycoside Acetyltransferase (AAC6-Ib) [ARO:3001206]	variant
RF0027	ANT3	gb|ABW91178.1|ARO:3002613|aadA13	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0119	SHV-LEN	gb|ANA06389.1|ARO:3001062|SHV-3	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0044	CARB-PSE	gb|ATI44679.1|ARO:3003150|CARB-20	CARB-PSE beta-lactamases (class a) [ARO:3000091;ARO:3000092]	family
RF0007	ABC_efflux	gb|AAK76136.1|ARO:3000025|patB	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
RF0033	APH3	gb|CAA23892.1|ARO:3002644|APH(3')-IIa	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0126	TEM	gb|CDR98216.1|ARO:3000876|TEM-4	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0005	AAC6-Ib	gb|AKN19287.1|ARO:3002578|AAC(6')-Ib7	Aminoglycoside Acetyltransferase (AAC6-Ib) [ARO:3001206]	variant
RF0055	ClassC-AmpC	gb|ACH58999.1|ARO:3002489|LRA-10	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
RF0087	LRA	gb|ACH58998.1|ARO:3002486|LRA-7	LRA beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000852]	gene
RF0007	ABC_efflux	gb|CBL58195.1|ARO:3002831|vgaC	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|ABY58049.1|ARO:3002047|CMY-36	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AIT76087.1|ARO:3001853|ACT-33	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0053	ClassA	gb|CAA79967.1|ARO:3003589|NmcA	Class A beta-lactamase [ARO:3000078]	family
RF0108	NDM-CcrA	gb|AJP18054.1|ARO:3003183|NDM-14	A grouping of related NDM and CcrA beta-lactamases [ARO:3000057;ARO:3000578]	family
RF0040	BJP	gb|AND91341.1|ARO:3000856|BJP-1	BJP beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
RF0056	ClassD	gb|WP_032865068.1|ARO:3001742|OXA-287	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0090	macrolide_glycosyl	gb|CAA11707.1|ARO:3000463|gimA	macrolide glycosyltransferase: macrolide inactivation enzyme [ARO:3000458]	family
RF0134	tet_MFS_efflux	gb|CAD12227.2|ARO:3000478|tet(33)	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
RF0050	Chlor_Acetyltrans_CAT	gb|AAA22289.1|ARO:3002672|Bacillus	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0106	mprF	gb|CAX52582.1|ARO:3003324|Bacillus	mprF: peptide antibiotic resistance gene [ARO:3000863]	gene
RF0005	AAC6-Ib	gb|AAL51021.2|ARO:3002598|ANT(3'')-Ii-AAC(6')-IId	Aminoglycoside Acetyltransferase (AAC6-Ib) [ARO:3001206]	variant
RF0055	ClassC-AmpC	gb|ACQ82809.1|ARO:3002501|PDC-4	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
RF0098	MexE	gb|BAE06007.1|ARO:3003698|mexP	mexE: membrane fusion protein of the MexEF-OprN multidrug efflux complex [ARO:3000803]	gene
RF0115	RND_efflux	gb|BAE06008.1|ARO:3003699|mexQ	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	gene
RF0033	APH3	gb|AGI04227.1|ARO:3003687|APH(3')-VI	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0115	RND_efflux	gb|AAG07064.1|ARO:3003693|mexK	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	gene
RF0099	MexH	gb|AAG07762.1|ARO:3003030|mexV	mexH: membrane fusion protein of the efflux complex MexGHI-OpmD [ARO:3000807]	gene
RF0100	MexW-MexI	gb|AAG07763.1|ARO:3003031|mexW	A grouping of related mexW and mexI subunits of efflux pumps conferring antibiotic resistance [ARO:3000808]	family
RF0115	RND_efflux	gb|BAE06006.1|ARO:3003705|mexN	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	family
RF0161	VEB-PER	gb|AAK14294.1|ARO:3003712|VEB-1b	VEB and PER beta-lactamases (class a) [ARO:3000043;ARO:3000056]	family
RF0004	AAC6-I	gb|BAM46120.1|ARO:3003677|AAC(6')-Iaj	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
RF0053	ClassA	gb|ALU64000|ARO:3003713|VCC-1	Class A beta-lactamase [ARO:3000078]	family
RF0078	GOB	gb|AJP77059|ARO:3003670|PEDO-1	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0078	GOB	gb|AJP77071|ARO:3003714|PEDO-2	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0041	BlaB	gb|AJP77076|ARO:3003715|PEDO-3	Beta-lactamase B (BlaB) (subclass B1 (metallo-) beta-lactamase) [ARO:3000579]	variant
RF0078	GOB	gb|AJP77054|ARO:3003716|CPS-1	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0078	GOB	gb|AJP77085|ARO:3003717|ESP-1	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0084	L1	gb|AJP77057|ARO:3003718|MSI-1	L1 beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000582]	gene
RF0056	ClassD	gb|AJP77058|ARO:3003719|MSI-OXA	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0040	BJP	gb|AJP77080|ARO:3003720|SPG-1	BJP beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
RF0056	ClassD	gb|ENX60508.1|ARO:3001743|OXA-288	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
