Accession	family	query_name	Resfams_description	Ontology_Level
RF0139	Thymidylat_synt	DLFM04_00592|Control-TwinA-Time3_SXT_10|gene-2|+|1163-1954|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0008	ABC_tran	DLFM04_00593|Control-TwinA-Time3_TET_9|gene-1|-|60-1319|complete	PF00005.22 ABC transporter [ARO:0010001]	gene
RF0010	ABC2_membrane	DLFM04_00593|Control-TwinA-Time3_TET_9|gene-2|-|1322-2161|complete	PF01061.19 ABC-2 type transporter [ARO:3000000]	variant
RF0133	TetM-TetW-TetO-TetS	DLFM04_00594|Control-TwinA-Time3_TET_8|gene-2|+|1378-3297|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM04_00595|Control-TwinA-Time3_TET_5|gene-3|-|814-2751|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM04_00598|Control-TwinA-Time3_TET_26|gene-2|+|555-2474|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM04_00609|Control-TwinA-Time3_TET_10|gene-3|+|1750-2865|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM04_00610|Control-TwinA-Time3_TET_1|gene-1|+|281-2200|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM04_00614|Control-TwinA-Time3_PEN_4|gene-5|-|1578-2711|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0148	Transpeptidase	DLFM04_00642|Control-TwinA-Time3_CAZ_29|gene-3|+|774-2540|complete	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	family
RF0046	CblA	DLFM04_00651|Control-TwinA-Time3_CAZ_2|gene-2|+|1029-1919|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0148	Transpeptidase	DLFM04_00654|Control-TwinA-Time3_CAZ_15|gene-3|-|1289-3250|complete	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	family
RF0060	Dala_Dala_lig_C	DLFM04_00661|Control-TwinA-Time3_DCS_8|gene-2|-|771-1823|complete	PF07478.8 D-ala D-ala ligase C-terminus [ARO:3000000]	variant
RF0144	D_ala_D_ala	DLFM04_00676|Control-TwinA-Time3_DCS_29|gene-2|-|245-1165|complete	TIGR01205 D ala D alaTIGR: D-alanine--D-alanine ligase [ARO:3000000]	variant
RF0144	D_ala_D_ala	DLFM04_00677|Control-TwinA-Time3_DCS_27|gene-2|-|291-1340|complete	TIGR01205 D ala D alaTIGR: D-alanine--D-alanine ligase [ARO:3000000]	variant
RF0144	D_ala_D_ala	DLFM04_00682|Control-TwinA-Time3_DCS_17|gene-2|+|1322-2380|complete	TIGR01205 D ala D alaTIGR: D-alanine--D-alanine ligase [ARO:3000000]	variant
RF0144	D_ala_D_ala	DLFM04_00689|Control-TwinA-Time3_DCS_1|gene-1|+|62-961|complete	TIGR01205 D ala D alaTIGR: D-alanine--D-alanine ligase [ARO:3000000]	variant
RF0171	Usp	DLFM04_00711|Control-TwinA-Time3_CST_5|gene-2|-|269-1387|complete	PF00582.21_Universal stress protein family	gene
RF0008	ABC_tran	DLFM04_00712|Control-TwinA-Time3_CST_4|gene-3|-|1411-1860|complete	PF00005.22 ABC transporter [ARO:0010001]	gene
RF0171	Usp	DLFM04_00712|Control-TwinA-Time3_CST_4|gene-4|-|1853-2323|complete	PF00582.21_Universal stress protein family	gene
RF0053	ClassA	DLFM04_00719|Control-TwinA-Time3_ATM_2|gene-3|+|1251-2105|complete	Class A beta-lactamase [ARO:3000078]	family
RF0139	Thymidylat_synt	DLFM04_00726|Control-TwinA-Time2_TMP_32|gene-1|+|51-869|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM04_00726|Control-TwinA-Time2_TMP_32|gene-2|+|894-1394|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM04_00727|Control-TwinA-Time2_TMP_30|gene-1|-|127-945|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0139	Thymidylat_synt	DLFM04_00730|Control-TwinA-Time2_TMP_28|gene-3|-|1559-2407|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM04_00737|Control-TwinA-Time2_TMP_20|gene-2|-|499-1158|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0146	thym_sym	DLFM04_00739|Control-TwinA-Time2_TMP_17|gene-7|-|5418-6290|complete	TIGR03284 thym sym: thymidylate synthase [ARO:3000000]	variant
RF0133	TetM-TetW-TetO-TetS	DLFM04_00756|Control-TwinA-Time2_TET_16|gene-2|+|1400-3436|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM04_00757|Control-TwinA-Time2_TET_15|gene-3|+|1490-3526|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM04_00761|Control-TwinA-Time2_TET_11|gene-3|+|1917-3836|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0170	TetR_N	DLFM04_00788|Control-TwinA-Time2_PIP_24|gene-2|+|762-1493|complete	PF00440.18_Bacterial regulatory proteins, tetR family	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM04_00826|Control-TwinA-Time2_PEN_8|gene-6|-|2077-3210|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0053	ClassA	DLFM04_00834|Control-TwinA-Time2_CAZ_3|gene-4|+|3551-4477|complete	Class A beta-lactamase [ARO:3000078]	family
RF0060	Dala_Dala_lig_C	DLFM04_00845|Control-TwinA-Time2_DCS_56|gene-3|+|1071-2144|complete	PF07478.8 D-ala D-ala ligase C-terminus [ARO:3000000]	variant
RF0163	Whib	DLFM04_00851|Control-TwinA-Time2_DCS_48|gene-3|+|2264-2551|complete	PF02467.11 Transcription factor WhiB [ARO:3001218]	gene
RF0060	Dala_Dala_lig_C	DLFM04_00860|Control-TwinA-Time2_DCS_30|gene-2|-|1463-2521|complete	PF07478.8 D-ala D-ala ligase C-terminus [ARO:3000000]	variant
RF0144	D_ala_D_ala	DLFM04_00861|Control-TwinA-Time2_DCS_3|gene-2|+|576-1496|complete	TIGR01205 D ala D alaTIGR: D-alanine--D-alanine ligase [ARO:3000000]	variant
RF0144	D_ala_D_ala	DLFM04_00869|Control-TwinA-Time2_DCS_2|gene-4|+|1457-2644|complete	TIGR01205 D ala D alaTIGR: D-alanine--D-alanine ligase [ARO:3000000]	variant
RF0144	D_ala_D_ala	DLFM04_00872|Control-TwinA-Time2_DCS_13|gene-2|+|161-1153|complete	TIGR01205 D ala D alaTIGR: D-alanine--D-alanine ligase [ARO:3000000]	variant
RF0008	ABC_tran	DLFM04_00952|Control-TwinA-Time1_TMP_8|gene-2|+|979-1584|complete	PF00005.22 ABC transporter [ARO:0010001]	gene
RF0063	DHFR_1	DLFM04_00956|Control-TwinA-Time1_TMP_11|gene-2|-|1390-1914|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0146	thym_sym	DLFM04_00956|Control-TwinA-Time1_TMP_11|gene-3|-|1923-2333|complete	TIGR03284 thym sym: thymidylate synthase [ARO:3000000]	variant
RF0139	Thymidylat_synt	DLFM04_00956|Control-TwinA-Time1_TMP_11|gene-4|-|2356-2697|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0079	HTH_AraC	DLFM04_00958|Control-TwinA-Time1_SXT_6|gene-1|+|106-975|complete	"PF00165.18 Bacterial regulatory helix-turn-helix proteins, AraC family" [ARO:3000000]	family
RF0139	Thymidylat_synt	DLFM04_00959|Control-TwinA-Time1_SXT_5|gene-3|-|1272-2063|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0008	ABC_tran	DLFM04_00972|Control-TwinA-Time1_TET_45|gene-2|-|623-3085|complete	PF00005.22 ABC transporter [ARO:0010001]	gene
RF0133	TetM-TetW-TetO-TetS	DLFM04_00974|Control-TwinA-Time1_TET_36|gene-2|+|1597-3516|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0170	TetR_N	DLFM04_00994|Control-TwinA-Time1_CAZ_9|gene-2|+|366-1016|complete	PF00440.18_Bacterial regulatory proteins, tetR family	family
RF0012	Acetyltransf_3	DLFM04_01007|Control-TwinA-Time1_DCS_44|gene-2|+|382-1020|complete	PF13302.1 Acetyltransferase (GNAT) domain [ARO:3000000]	variant
RF0060	Dala_Dala_lig_C	DLFM04_01008|Control-TwinA-Time1_DCS_43|gene-2|-|1311-1676|complete	PF07478.8 D-ala D-ala ligase C-terminus [ARO:3000000]	variant
RF0144	D_ala_D_ala	DLFM04_01018|Control-TwinA-Time1_DCS_28|gene-4|-|1438-2529|complete	TIGR01205 D ala D alaTIGR: D-alanine--D-alanine ligase [ARO:3000000]	variant
RF0024	Aminotran_1_2	DLFM04_01026|Control-TwinA-Time1_DCS_2|gene-2|+|480-1562|complete	PF00155.16 Aminotransferase class I and II [ARO:3000000]	family
RF0163	Whib	DLFM04_01032|Control-TwinA-Time1_DCS_13|gene-4|-|3138-3416|complete	PF02467.11 Transcription factor WhiB [ARO:3001218]	gene
RF0060	Dala_Dala_lig_C	DLFM04_01035|Control-TwinA-Time1_DCS_10|gene-2|+|387-1433|complete	PF07478.8 D-ala D-ala ligase C-terminus [ARO:3000000]	variant
RF0008	ABC_tran	DLFM04_01145|Control-TwinA-Time1_CTX_25|gene-2|-|274-1134|complete	PF00005.22 ABC transporter [ARO:0010001]	gene
RF0045	CAT	DLFM04_01196|Control-TwinA-Time1_CHL_8|gene-4|+|2370-3056|complete	PF00302.13 Chloramphenicol acetyltransferase [ARO:3000122]	gene
RF0079	HTH_AraC	DLFM04_01197|Control-TwinA-Time1_CHL_6|gene-3|-|838-1221|complete	"PF00165.18 Bacterial regulatory helix-turn-helix proteins, AraC family" [ARO:3000000]	family
RF0079	HTH_AraC	DLFM04_01199|Control-TwinA-Time1_CHL_4|gene-2|-|713-1036|complete	"PF00165.18 Bacterial regulatory helix-turn-helix proteins, AraC family" [ARO:3000000]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM04_01207|Control-TwinA-Time1_ATM_2|gene-2|-|1408-2568|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0063	DHFR_1	DLFM04_01210|Control-Mom_TMP_97|gene-2|-|606-1100|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM04_01211|Control-Mom_TMP_96|gene-1|+|97-927|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM04_01211|Control-Mom_TMP_96|gene-2|+|940-1425|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM04_01215|Control-Mom_TMP_91|gene-1|+|35-883|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM04_01215|Control-Mom_TMP_91|gene-2|+|896-1384|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM04_01218|Control-Mom_TMP_87|gene-2|+|259-753|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM04_01220|Control-Mom_TMP_83|gene-1|+|325-1173|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM04_01226|Control-Mom_TMP_71|gene-2|+|307-795|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0146	thym_sym	DLFM04_01228|Control-Mom_TMP_7|gene-4|-|2007-2582|complete	TIGR03284 thym sym: thymidylate synthase [ARO:3000000]	variant
RF0146	thym_sym	DLFM04_01229|Control-Mom_TMP_69|gene-3|-|2593-3288|complete	TIGR03284 thym sym: thymidylate synthase [ARO:3000000]	family
RF0139	Thymidylat_synt	DLFM04_01231|Control-Mom_TMP_66|gene-1|+|373-846|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM04_01231|Control-Mom_TMP_66|gene-2|+|859-1344|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM04_01232|Control-Mom_TMP_64|gene-2|-|385-870|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM04_01243|Control-Mom_TMP_47|gene-2|+|828-1325|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM04_01245|Control-Mom_TMP_44|gene-2|-|423-974|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM04_01245|Control-Mom_TMP_44|gene-3|-|987-1817|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0146	thym_sym	DLFM04_01248|Control-Mom_TMP_4|gene-2|-|414-1325|complete	TIGR03284 thym sym: thymidylate synthase [ARO:3000000]	family
RF0146	thym_sym	DLFM04_01254|Control-Mom_TMP_31|gene-3|+|840-1739|complete	TIGR03284 thym sym: thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM04_01262|Control-Mom_TMP_19|gene-1|-|137-589|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM04_01262|Control-Mom_TMP_19|gene-2|-|765-1502|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0146	thym_sym	DLFM04_01273|Control-Mom_TMP_12|gene-3|-|2500-3294|complete	TIGR03284 thym sym: thymidylate synthase [ARO:3000000]	family
RF0008	ABC_tran	DLFM04_01274|Control-Mom_TMP_119|gene-2|-|1748-2647|complete	PF00005.22 ABC transporter [ARO:0010001]	gene
RF0063	DHFR_1	DLFM04_01274|Control-Mom_TMP_119|gene-4|-|3314-3796|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM04_01274|Control-Mom_TMP_119|gene-5|-|3806-4636|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM04_01276|Control-Mom_TMP_114|gene-2|+|58-330|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM04_01276|Control-Mom_TMP_114|gene-3|+|269-559|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM04_01277|Control-Mom_TMP_112|gene-2|+|224-715|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM04_01280|Control-Mom_TMP_107|gene-5|+|3540-4058|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM04_01281|Control-Mom_TMP_106|gene-5|+|2166-2363|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0025	Aminotran_4	DLFM04_01282|Control-Mom_TMP_105|gene-1|-|197-1222|complete	PF01063.14 Aminotransferase class IV [ARO:3000000]	variant
RF0008	ABC_tran	DLFM04_01286|Control-Mom_SXT_6|gene-7|+|3440-4378|complete	PF00005.22 ABC transporter [ARO:0010001]	gene
RF0146	thym_sym	DLFM04_01289|Control-Mom_SXT_2|gene-3|+|525-1319|complete	TIGR03284 thym sym: thymidylate synthase [ARO:3000000]	gene
RF0063	DHFR_1	DLFM04_01289|Control-Mom_SXT_2|gene-4|+|1403-1897|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0133	TetM-TetW-TetO-TetS	DLFM04_01290|Control-Mom_TET_7|gene-2|-|144-1574|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM04_01313|Control-Mom_TET_26|gene-6|-|3665-5584|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM04_01315|Control-Mom_TET_21|gene-4|+|1401-3320|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0075	FmrO	DLFM04_01326|Control-Mom_GEN_3|gene-1|-|32-763|complete	PF07091.6 Ribosomal RNA methyltransferase (FmrO) [ARO:3000000]	gene
RF0053	ClassA	DLFM04_01328|Control-Mom_CAZ_6|gene-3|-|2056-2586|complete	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	DLFM04_01328|Control-Mom_CAZ_6|gene-4|-|2567-2926|complete	Class A beta-lactamase [ARO:3000078]	family
RF0060	Dala_Dala_lig_C	DLFM04_01339|Control-Mom_DCS_33|gene-2|-|310-1362|complete	PF07478.8 D-ala D-ala ligase C-terminus [ARO:3000000]	variant
RF0144	D_ala_D_ala	DLFM04_01345|Control-Mom_DCS_25|gene-2|-|227-1291|complete	TIGR01205 D ala D alaTIGR: D-alanine--D-alanine ligase [ARO:3000000]	variant
RF0144	D_ala_D_ala	DLFM04_01354|Control-Mom_DCS_12|gene-2|+|830-1864|complete	TIGR01205 D ala D alaTIGR: D-alanine--D-alanine ligase [ARO:3000000]	variant
RF0085	Lactamase_B	DLFM04_01369|Control-Mom_CHL_21|gene-2|-|942-2102|complete	PF00753.22 Metallo-beta-lactamase superfamily [ARO:3000004]	family
RF0045	CAT	DLFM04_01372|Control-Mom_CHL_18|gene-2|-|795-1436|complete	PF00302.13 Chloramphenicol acetyltransferase [ARO:3000122]	gene
RF0045	CAT	DLFM04_01374|Control-Mom_CHL_15|gene-5|+|3078-3719|complete	PF00302.13 Chloramphenicol acetyltransferase [ARO:3000122]	gene
RF0045	CAT	DLFM04_01375|Control-Mom_CHL_13|gene-1|-|438-1067|complete	PF00302.13 Chloramphenicol acetyltransferase [ARO:3000122]	gene
RF0063	DHFR_1	DLFM04_01376|AmoxDisc-TwinB-Time3_TMP_9|gene-1|+|77-568|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM04_01377|AmoxDisc-TwinB-Time3_TMP_8|gene-1|+|72-563|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM04_01379|AmoxDisc-TwinB-Time3_TMP_6|gene-2|+|370-1218|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM04_01379|AmoxDisc-TwinB-Time3_TMP_6|gene-3|+|1239-1730|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0093	MarR_2	DLFM04_01381|AmoxDisc-TwinB-Time3_TMP_3|gene-2|+|496-927|complete	PF12802.2 MarR family [ARO:3000718]	variant
RF0139	Thymidylat_synt	DLFM04_01381|AmoxDisc-TwinB-Time3_TMP_3|gene-3|+|940-1788|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM04_01381|AmoxDisc-TwinB-Time3_TMP_3|gene-4|+|1802-2311|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0146	thym_sym	DLFM04_01385|AmoxDisc-TwinB-Time3_TMP_21|gene-2|+|243-1115|complete	TIGR03284 thym sym: thymidylate synthase [ARO:3000000]	variant
RF0063	DHFR_1	DLFM04_01385|AmoxDisc-TwinB-Time3_TMP_21|gene-3|+|1233-1895|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0008	ABC_tran	DLFM04_01385|AmoxDisc-TwinB-Time3_TMP_21|gene-5|-|3014-3649|complete	PF00005.22 ABC transporter [ARO:0010001]	gene
RF0077	Glyoxalase	DLFM04_01388|AmoxDisc-TwinB-Time3_TMP_19|gene-2|+|352-816|complete	PF00903.20 Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily [ARO:3000000]	gene
RF0063	DHFR_1	DLFM04_01388|AmoxDisc-TwinB-Time3_TMP_19|gene-6|+|1282-1800|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM04_01389|AmoxDisc-TwinB-Time3_TMP_18|gene-2|+|750-1241|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM04_01392|AmoxDisc-TwinB-Time3_TMP_15|gene-2|+|1233-2024|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM04_01392|AmoxDisc-TwinB-Time3_TMP_15|gene-3|+|2156-2650|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM04_01393|AmoxDisc-TwinB-Time3_TMP_14|gene-3|-|1211-1705|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM04_01395|AmoxDisc-TwinB-Time3_TMP_11|gene-3|-|380-883|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM04_01396|AmoxDisc-TwinB-Time3_TMP_10|gene-2|-|525-1001|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0146	thym_sym	DLFM04_01397|AmoxDisc-TwinB-Time3_TMP_1|gene-2|+|339-1133|complete	TIGR03284 thym sym: thymidylate synthase [ARO:3000000]	variant
RF0063	DHFR_1	DLFM04_01397|AmoxDisc-TwinB-Time3_TMP_1|gene-3|+|1208-1705|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0102	MFS_1	DLFM04_01400|AmoxDisc-TwinB-Time3_TET_6|gene-1|+|100-735|complete	PF07690.11 Major Facilitator Superfamily [ARO:0010002]	variant
RF0102	MFS_1	DLFM04_01400|AmoxDisc-TwinB-Time3_TET_6|gene-2|+|687-1319|complete	PF07690.11 Major Facilitator Superfamily [ARO:0010002]	variant
RF0008	ABC_tran	DLFM04_01421|AmoxDisc-TwinB-Time3_PIP_75|gene-1|-|460-768|complete	PF00005.22 ABC transporter [ARO:0010001]	gene
RF0093	MarR_2	DLFM04_01548|AmoxDisc-TwinB-Time3_TZP_63|gene-2|-|246-587|complete	PF12802.2 MarR family [ARO:3000718]	variant
RF0012	Acetyltransf_3	DLFM04_01592|AmoxDisc-TwinB-Time3_PEN_75|gene-2|+|989-1558|complete	PF13302.1 Acetyltransferase (GNAT) domain [ARO:3000000]	variant
RF0093	MarR_2	DLFM04_01604|AmoxDisc-TwinB-Time3_PEN_56|gene-2|-|73-543|complete	PF12802.2 MarR family [ARO:3000718]	variant
RF0008	ABC_tran	DLFM04_01620|AmoxDisc-TwinB-Time3_PEN_29|gene-2|+|841-1653|complete	PF00005.22 ABC transporter [ARO:0010001]	gene
RF0079	HTH_AraC	DLFM04_01653|AmoxDisc-TwinB-Time3_PEN_100|gene-1|+|237-842|complete	"PF00165.18 Bacterial regulatory helix-turn-helix proteins, AraC family" [ARO:3000000]	family
RF0038	Beta-lactamase	DLFM04_01667|AmoxDisc-TwinB-Time3_CAZ_2|gene-2|-|550-1197|complete	PF00144.19 Beta-lactamase [ARO:3000001]	family
RF0060	Dala_Dala_lig_C	DLFM04_01670|AmoxDisc-TwinB-Time3_DCS_8|gene-2|+|2382-3317|complete	PF07478.8 D-ala D-ala ligase C-terminus [ARO:3000000]	variant
RF0144	D_ala_D_ala	DLFM04_01675|AmoxDisc-TwinB-Time3_DCS_72|gene-1|+|67-1161|complete	TIGR01205 D ala D alaTIGR: D-alanine--D-alanine ligase [ARO:3000000]	variant
RF0060	Dala_Dala_lig_C	DLFM04_01677|AmoxDisc-TwinB-Time3_DCS_70|gene-3|-|1918-2274|complete	PF07478.8 D-ala D-ala ligase C-terminus [ARO:3000000]	variant
RF0061	Dala_Dala_lig_N	DLFM04_01677|AmoxDisc-TwinB-Time3_DCS_70|gene-4|-|2222-2974|complete	PF01820.16 D-ala D-ala ligase N-terminus [ARO:3000000]	variant
RF0144	D_ala_D_ala	DLFM04_01678|AmoxDisc-TwinB-Time3_DCS_7|gene-2|+|1328-2380|complete	TIGR01205 D ala D alaTIGR: D-alanine--D-alanine ligase [ARO:3000000]	variant
RF0061	Dala_Dala_lig_N	DLFM04_01679|AmoxDisc-TwinB-Time3_DCS_68|gene-2|+|365-799|complete	PF01820.16 D-ala D-ala ligase N-terminus [ARO:3000000]	variant
RF0060	Dala_Dala_lig_C	DLFM04_01680|AmoxDisc-TwinB-Time3_DCS_67|gene-2|-|701-1804|complete	PF07478.8 D-ala D-ala ligase C-terminus [ARO:3000000]	variant
RF0060	Dala_Dala_lig_C	DLFM04_01681|AmoxDisc-TwinB-Time3_DCS_66|gene-1|-|55-498|complete	PF07478.8 D-ala D-ala ligase C-terminus [ARO:3000000]	variant
RF0061	Dala_Dala_lig_N	DLFM04_01681|AmoxDisc-TwinB-Time3_DCS_66|gene-2|-|467-1111|complete	PF01820.16 D-ala D-ala ligase N-terminus [ARO:3000000]	variant
RF0060	Dala_Dala_lig_C	DLFM04_01682|AmoxDisc-TwinB-Time3_DCS_64|gene-2|-|126-527|complete	PF07478.8 D-ala D-ala ligase C-terminus [ARO:3000000]	variant
RF0061	Dala_Dala_lig_N	DLFM04_01682|AmoxDisc-TwinB-Time3_DCS_64|gene-3|-|586-1185|complete	PF01820.16 D-ala D-ala ligase N-terminus [ARO:3000000]	variant
RF0144	D_ala_D_ala	DLFM04_01684|AmoxDisc-TwinB-Time3_DCS_62|gene-1|-|44-1072|complete	TIGR01205 D ala D alaTIGR: D-alanine--D-alanine ligase [ARO:3000000]	variant
RF0144	D_ala_D_ala	DLFM04_01690|AmoxDisc-TwinB-Time3_DCS_57|gene-3|+|1159-2208|complete	TIGR01205 D ala D alaTIGR: D-alanine--D-alanine ligase [ARO:3000000]	variant
RF0144	D_ala_D_ala	DLFM04_01693|AmoxDisc-TwinB-Time3_DCS_54|gene-2|-|286-1329|complete	TIGR01205 D ala D alaTIGR: D-alanine--D-alanine ligase [ARO:3000000]	variant
RF0144	D_ala_D_ala	DLFM04_01694|AmoxDisc-TwinB-Time3_DCS_53|gene-3|+|1628-2548|complete	TIGR01205 D ala D alaTIGR: D-alanine--D-alanine ligase [ARO:3000000]	variant
