Accession	family	query_name	Resfams_description	Ontology_Level
MB-RF045	MIR	DLFM06_00660|2-B8_AMX_6|gene-2|+|253-1398|complete	MIR betalactamase (class C) [ARO:3000058]	gene
MB-RF060	GMR	DLFM06_00673|2-B7_TET_12|gene-2|+|449-1549|complete	determinant of Gene Modulating Resistance	gene
MB-RF109	robA	DLFM06_00692|2-B7_PIP_7|gene-2|-|627-1496|complete	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
MB-RF106	PvrR	DLFM06_00693|2-B7_PIP_6|gene-2|+|658-2211|complete	aminoglycoside phenotypic variant regulator [ARO:3003688]	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM06_00710|2-B7_PEN_2|gene-6|-|1954-3087|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM06_00715|2-B7_CAZ_2|gene-1|+|70-1236|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF060	GMR	DLFM06_00719|2-B7_FOX_15|gene-5|-|1965-3065|complete	determinant of Gene Modulating Resistance	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM06_00725|2-B7_FOX_9|gene-4|+|1022-2155|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF044	ACT	DLFM06_00732|2-B7_FOX_2|gene-2|-|720-1865|complete	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF145	TetY	DLFM06_00735|2-B7_CHL_28|gene-2|+|404-1597|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF016	ANT6	DLFM06_00752|2-B7_CHL_11|gene-1|-|50-898|complete	Aminoglycoside Nucleotidyltransferase (ANT6) [ARO:3000225]	gene
MB-RF109	robA	DLFM06_00756|2-B7_CHL_7|gene-1|+|247-1116|complete	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
MB-RF034	ClassA	DLFM06_00770|2-B7_AMC_17|gene-1|-|41-601|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM06_00779|2-B7_AMC_8|gene-5|+|2216-3349|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF029	blaR1	DLFM06_00807|2-B7_AMP_13|gene-2|-|124-1923|complete	"blaR1: gene modulating beta-lactam resistance, regulates PC1 beta-lactamase (blaZ)" [ARO:3000217]	variant
MB-RF116	LEN	DLFM06_00809|2-B7_AMP_11|gene-3|+|1838-2698|complete	LEN related beta-lactamase (class a)	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM06_00819|2-B7_AMP_1|gene-6|-|1843-2976|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF106	PvrR	DLFM06_00822|1-H8_TET_11|gene-1|+|177-1781|complete	aminoglycoside phenotypic variant regulator [ARO:3003688]	gene
MB-RF145	TetY	DLFM06_00827|1-H8_TET_6|gene-2|+|860-2068|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF060	GMR	DLFM06_00829|1-H8_TET_4|gene-2|+|624-1724|complete	determinant of Gene Modulating Resistance	gene
MB-RF006	ABCAntibioticEffluxPump	DLFM06_00868|1-H8_PEN_59|gene-3|+|1397-2197|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF036	ClassC-AmpC	DLFM06_00930|1-H8_CAZ_4|gene-4|+|3032-4204|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF060	GMR	DLFM06_00943|1-H8_CHL_7|gene-2|+|620-1720|complete	determinant of Gene Modulating Resistance	gene
MB-RF145	TetY	DLFM06_00945|1-H8_CHL_5|gene-2|-|139-1371|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF060	GMR	DLFM06_00977|1-H5_TET_7|gene-1|+|75-1187|complete	determinant of Gene Modulating Resistance	gene
MB-RF006	ABCAntibioticEffluxPump	DLFM06_00981|1-H5_TET_3|gene-2|+|108-806|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF026	bla	DLFM06_00992|1-H5_PIP_46|gene-1|-|218-1063|complete	beta lactamase bla operon [ARO:3000262]	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM06_00993|1-H5_PIP_45|gene-5|+|1793-2926|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF132	TetD	DLFM06_00999|1-H5_PIP_39|gene-2|+|423-1607|complete	tetD: tetracycline resistance MFS efflux pump [ARO:3000168]	gene
MB-RF106	PvrR	DLFM06_01004|1-H5_PIP_34|gene-3|-|870-2408|complete	aminoglycoside phenotypic variant regulator [ARO:3003688]	gene
MB-RF044	ACT	DLFM06_01036|1-H5_PIP_2|gene-2|+|465-1712|complete	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF040	CMY	DLFM06_01039|1-H5_PEN_1|gene-3|-|1071-2216|complete	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF060	GMR	DLFM06_01042|1-H5_CHL_7|gene-2|+|700-1533|complete	determinant of Gene Modulating Resistance	gene
MB-RF083	MexE	DLFM06_01043|1-H5_CHL_6|gene-5|+|3088-4350|complete	mexE: membrane fusion protein of the MexEF-OprN multidrug efflux complex [ARO:3000803]	gene
MB-RF102	OXY	DLFM06_01057|1-H5_AMP_1|gene-1|+|151-1026|complete	OXY beta-lactamases [ARO:3002388]	gene
MB-RF060	GMR	DLFM06_01063|1-G7_TET_5|gene-3|-|1385-2485|complete	determinant of Gene Modulating Resistance	gene
MB-RF110	romA	DLFM06_01067|1-G7_TET_1|gene-2|+|354-1457|complete	romA: trasncription factor mediating antibiotic resistance [ARO:3001216]	gene
MB-RF107	ramA	DLFM06_01067|1-G7_TET_1|gene-3|+|1490-1831|complete	ramA: gene modulating antibiotic efflux [ARO:3000823]	gene
MB-RF102	OXY	DLFM06_01076|1-G7_PIP_18|gene-2|+|584-1459|complete	OXY beta-lactamases [ARO:3002388]	gene
MB-RF044	ACT	DLFM06_01078|1-G7_PIP_16|gene-2|+|337-1482|complete	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF036	ClassC-AmpC	DLFM06_01086|1-G7_PIP_8|gene-5|-|1698-2708|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	DLFM06_01110|1-G7_CAZ_9|gene-1|+|149-1060|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF006	ABCAntibioticEffluxPump	DLFM06_01118|1-G7_CAZ_1|gene-5|+|4355-5020|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF044	ACT	DLFM06_01133|1-G7_FOX_5|gene-2|+|251-1396|complete	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF106	PvrR	DLFM06_01158|1-G7_CHL_21|gene-2|+|868-2460|complete	aminoglycoside phenotypic variant regulator [ARO:3003688]	gene
MB-RF145	TetY	DLFM06_01175|1-G7_CHL_4|gene-2|+|558-1790|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF102	OXY	DLFM06_01186|1-G7_ATM_7|gene-2|+|473-1348|complete	OXY beta-lactamases [ARO:3002388]	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM06_01188|1-G7_ATM_5|gene-2|+|236-1369|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF036	ClassC-AmpC	DLFM06_01190|1-G7_ATM_3|gene-2|+|465-1424|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	DLFM06_01193|1-G7_AMC_4|gene-4|+|1573-2394|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM06_01234|1-G7_AMP_10|gene-6|-|2390-3442|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF060	GMR	DLFM06_01248|1-G3_TET_8|gene-5|-|3922-5022|complete	determinant of Gene Modulating Resistance	gene
MB-RF119	OKP-B	DLFM06_01262|1-G3_PIP_5|gene-6|-|4117-4977|complete	varaint B of OKP related beta-lactamase (class a)	variant
MB-RF119	OKP-B	DLFM06_01274|1-G3_PEN_26|gene-6|-|3947-4807|complete	varaint B of OKP related beta-lactamase (class a)	variant
MB-RF060	GMR	DLFM06_01304|1-G3_FOX_4|gene-2|+|667-1767|complete	determinant of Gene Modulating Resistance	gene
MB-RF106	PvrR	DLFM06_01308|1-G3_CHL_15|gene-3|-|677-2281|complete	aminoglycoside phenotypic variant regulator [ARO:3003688]	gene
MB-RF145	TetY	DLFM06_01309|1-G3_CHL_14|gene-4|+|2708-3940|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF083	MexE	DLFM06_01315|1-G3_CHL_8|gene-6|+|4104-5279|complete	mexE: membrane fusion protein of the MexEF-OprN multidrug efflux complex [ARO:3000803]	gene
MB-RF109	robA	DLFM06_01316|1-G3_CHL_7|gene-1|+|68-937|complete	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
MB-RF106	PvrR	DLFM06_01321|1-G3_CHL_2|gene-2|-|609-2213|complete	aminoglycoside phenotypic variant regulator [ARO:3003688]	gene
MB-RF060	GMR	DLFM06_01322|1-G3_CHL_1|gene-3|+|1029-1676|complete	determinant of Gene Modulating Resistance	gene
MB-RF119	OKP-B	DLFM06_01328|1-G3_AMC_6|gene-4|-|2204-3064|complete	varaint B of OKP related beta-lactamase (class a)	variant
MB-RF119	OKP-B	DLFM06_01351|1-G3_AMP_5|gene-5|+|2812-3672|complete	varaint B of OKP related beta-lactamase (class a)	variant
MB-RF139	TetW	DLFM06_01358|1-F7_TET_26|gene-2|-|814-2733|complete	"tetW: tetracycline resistance ribosomal protection protein" [ARO:3000194]	gene
MB-RF060	GMR	DLFM06_01364|1-F7_TET_20|gene-1|+|55-1167|complete	determinant of Gene Modulating Resistance	gene
MB-RF060	GMR	DLFM06_01368|1-F7_TET_16|gene-2|-|712-1812|complete	determinant of Gene Modulating Resistance	gene
MB-RF109	robA	DLFM06_01377|1-F7_TET_7|gene-3|-|929-1798|complete	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
MB-RF145	TetY	DLFM06_01378|1-F7_TET_6|gene-1|-|55-1245|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF034	ClassA	DLFM06_01395|1-F7_PEN_7|gene-3|+|2887-3369|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM06_01397|1-F7_PEN_5|gene-5|+|1764-2897|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF036	ClassC-AmpC	DLFM06_01407|1-F7_CAZ_3|gene-2|+|374-1390|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF060	GMR	DLFM06_01413|1-F7_FOX_3|gene-3|-|1562-2662|complete	determinant of Gene Modulating Resistance	gene
MB-RF109	robA	DLFM06_01421|1-F7_CHL_1|gene-2|-|681-1562|complete	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM06_01423|1-F7_AMC_2|gene-6|-|1835-2968|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM06_01469|1-F7_AMP_2|gene-3|+|710-1843|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF060	GMR	DLFM06_01475|1-F2_TET_8|gene-5|-|3628-4728|complete	determinant of Gene Modulating Resistance	gene
MB-RF138	TetM	DLFM06_01480|1-F2_TET_3|gene-2|+|771-2690|complete	"tetM: tetracycline resistance ribosomal protection protein" [ARO:3000186]	gene
MB-RF086	MFSAntibioticEffluxPump	DLFM06_01485|1-F2_PIP_3|gene-8|-|6589-7059|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF060	GMR	DLFM06_01495|1-F2_FOX_3|gene-5|-|1850-2950|complete	determinant of Gene Modulating Resistance	gene
MB-RF086	MFSAntibioticEffluxPump	DLFM06_01500|1-F2_CHL_5|gene-3|+|1619-2011|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF109	robA	DLFM06_01504|1-F2_CHL_1|gene-1|+|190-1221|complete	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
MB-RF034	ClassA	DLFM06_01506|1-F2_AMC_6|gene-6|-|3746-3949|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF034	ClassA	DLFM06_01506|1-F2_AMC_6|gene-7|-|3918-4607|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF119	OKP-B	DLFM06_01510|1-F2_AMC_2|gene-3|+|446-1306|complete	varaint B of OKP related beta-lactamase (class a)	variant
MB-RF034	ClassA	DLFM06_01516|1-F2_AMP_29|gene-5|+|2838-3314|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF088	msbA	DLFM06_01549|1-E2_TET_16|gene-1|-|161-1939|complete	msbA: ATP-binding cassette (ABC) antibiotic efflux pump [ARO:3000460]	gene
MB-RF106	PvrR	DLFM06_01555|1-E2_TET_10|gene-1|+|111-1715|complete	aminoglycoside phenotypic variant regulator [ARO:3003688]	gene
MB-RF060	GMR	DLFM06_01561|1-E2_TET_4|gene-5|-|3702-4802|complete	determinant of Gene Modulating Resistance	gene
MB-RF060	GMR	DLFM06_01606|1-E2_CHL_6|gene-5|-|3379-4479|complete	determinant of Gene Modulating Resistance	gene
MB-RF145	TetY	DLFM06_01608|1-E2_CHL_4|gene-3|-|1022-2254|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF106	PvrR	DLFM06_01611|1-E2_CHL_1|gene-3|-|797-1720|complete	aminoglycoside phenotypic variant regulator [ARO:3003688]	gene
MB-RF109	robA	DLFM06_01612|1-E2_AMC_4|gene-2|-|1434-2066|complete	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
MB-RF034	ClassA	DLFM06_01616|1-E2_AMX_1|gene-3|-|1755-2174|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF034	ClassA	DLFM06_01616|1-E2_AMX_1|gene-4|-|2183-2617|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF107	ramA	DLFM06_01631|1-C6_TET_15|gene-4|-|1794-2177|complete	ramA: gene modulating antibiotic efflux [ARO:3000823]	gene
MB-RF088	msbA	DLFM06_01635|1-C6_TET_11|gene-2|+|1580-3361|complete	msbA: ATP-binding cassette (ABC) antibiotic efflux pump [ARO:3000460]	gene
MB-RF060	GMR	DLFM06_01639|1-C6_TET_7|gene-2|+|695-1795|complete	determinant of Gene Modulating Resistance	gene
MB-RF060	GMR	DLFM06_01645|1-C6_TET_1|gene-1|+|221-1333|complete	determinant of Gene Modulating Resistance	gene
MB-RF127	TEM	DLFM06_01646|1-C6_PIP_2|gene-4|+|2496-3188|complete	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM06_01650|1-C6_PEN_2|gene-6|-|1750-2883|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF019	APH3_double_prime	DLFM06_01651|1-C6_PEN_1|gene-2|+|441-1244|complete	aminoglycoside phosphotransferase double prime (APH3'')	variant
MB-RF060	GMR	DLFM06_01673|1-C6_FOX_14|gene-4|-|1227-2339|complete	determinant of Gene Modulating Resistance	gene
MB-RF060	GMR	DLFM06_01683|1-C6_FOX_4|gene-5|-|3699-4799|complete	determinant of Gene Modulating Resistance	gene
MB-RF145	TetY	DLFM06_01694|1-C6_CHL_14|gene-5|-|2745-3977|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF145	TetY	DLFM06_01699|1-C6_CHL_9|gene-3|-|863-2095|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF106	PvrR	DLFM06_01705|1-C6_CHL_3|gene-3|-|778-1449|complete	aminoglycoside phenotypic variant regulator [ARO:3003688]	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM06_01708|1-C6_AMC_6|gene-6|-|1944-3077|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF115	SHV	DLFM06_01718|1-C6_AMX_7|gene-4|-|2901-3761|complete	SHV related beta-lactamase (class a)	gene
MB-RF019	APH3_double_prime	DLFM06_01721|1-C6_AMX_4|gene-2|+|166-969|complete	aminoglycoside phosphotransferase double prime (APH3'')	variant
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM06_01723|1-C6_AMX_2|gene-7|-|2768-3901|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF106	PvrR	DLFM06_01725|1-C6_AMP_7|gene-2|+|292-999|complete	aminoglycoside phenotypic variant regulator [ARO:3003688]	gene
MB-RF036	ClassC-AmpC	DLFM06_01729|1-C6_AMP_3|gene-7|-|2838-3896|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF060	GMR	DLFM06_01732|1-B6_TET_7|gene-2|+|298-1398|complete	determinant of Gene Modulating Resistance	gene
MB-RF145	TetY	DLFM06_01734|1-B6_TET_5|gene-1|-|339-1535|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF107	ramA	DLFM06_01735|1-B6_TET_4|gene-3|-|1376-1711|complete	ramA: gene modulating antibiotic efflux [ARO:3000823]	gene
MB-RF060	GMR	DLFM06_01737|1-B6_TET_2|gene-1|+|268-1335|complete	determinant of Gene Modulating Resistance	gene
MB-RF113	SHV-LEN-OKP	DLFM06_01748|1-B6_PIP_5|gene-5|-|3462-4337|complete	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	family
MB-RF127	TEM	DLFM06_01751|1-B6_PIP_2|gene-1|-|389-1249|complete	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF113	SHV-LEN-OKP	DLFM06_01756|1-B6_PEN_4|gene-4|+|2572-3447|complete	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	family
MB-RF044	ACT	DLFM06_01758|1-B6_PEN_2|gene-3|+|1154-2299|complete	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF107	ramA	DLFM06_01762|1-B6_FOX_7|gene-2|+|327-668|complete	ramA: gene modulating antibiotic efflux [ARO:3000823]	gene
MB-RF044	ACT	DLFM06_01767|1-B6_FOX_2|gene-7|-|2636-3781|complete	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF145	TetY	DLFM06_01774|1-B6_CHL_19|gene-3|-|1270-2508|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF109	robA	DLFM06_01777|1-B6_CHL_16|gene-1|+|210-1079|complete	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
MB-RF107	ramA	DLFM06_01782|1-B6_CHL_11|gene-2|-|240-581|complete	ramA: gene modulating antibiotic efflux [ARO:3000823]	gene
MB-RF060	GMR	DLFM06_01782|1-B6_CHL_11|gene-3|-|614-1681|complete	determinant of Gene Modulating Resistance	gene
MB-RF044	ACT	DLFM06_01793|1-B6_ATM_1|gene-5|-|3603-4748|complete	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF036	ClassC-AmpC	DLFM06_01794|1-B6_AMC_6|gene-2|+|744-1721|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF044	ACT	DLFM06_01799|1-B6_AMC_1|gene-3|+|1515-2660|complete	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF102	OXY	DLFM06_01804|1-B6_AMP_5|gene-2|+|907-1782|complete	OXY beta-lactamases [ARO:3002388]	gene
MB-RF060	GMR	DLFM06_01859|1-A6_CHL_1|gene-3|+|848-1948|complete	determinant of Gene Modulating Resistance	gene
MB-RF060	GMR	DLFM06_01881|1-A5_TET_8|gene-5|-|2930-3655|complete	determinant of Gene Modulating Resistance	gene
MB-RF044	ACT	DLFM06_01898|1-A5_PIP_7|gene-3|-|956-2203|complete	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF119	OKP-B	DLFM06_01899|1-A5_PIP_6|gene-3|-|1752-2612|complete	varaint B of OKP related beta-lactamase (class a)	variant
MB-RF060	GMR	DLFM06_01912|1-A5_PEN_2|gene-5|-|2839-3276|complete	determinant of Gene Modulating Resistance	gene
MB-RF060	GMR	DLFM06_01917|1-A5_FOX_10|gene-5|-|2798-3898|complete	determinant of Gene Modulating Resistance	gene
MB-RF106	PvrR	DLFM06_01930|1-A5_CHL_27|gene-5|+|3155-3556|complete	aminoglycoside phenotypic variant regulator [ARO:3003688]	gene
MB-RF109	robA	DLFM06_01936|1-A5_CHL_21|gene-3|-|779-1648|complete	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
MB-RF109	robA	DLFM06_01945|1-A5_CHL_12|gene-5|-|2401-3270|complete	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
MB-RF145	TetY	DLFM06_01954|1-A5_CHL_3|gene-3|-|1356-2588|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF145	TetY	DLFM06_01963|1-A5_AMC_5|gene-3|-|772-2004|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF119	OKP-B	DLFM06_01969|1-A5_AMX_1|gene-3|-|1953-2813|complete	varaint B of OKP related beta-lactamase (class a)	variant
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM06_01972|1-A5_AMP_7|gene-2|+|523-1575|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF106	PvrR	DLFM06_01979|1-A2_TET_11|gene-3|-|641-2245|complete	aminoglycoside phenotypic variant regulator [ARO:3003688]	gene
MB-RF060	GMR	DLFM06_02010|1-A2_FOX_3|gene-3|-|479-1591|complete	determinant of Gene Modulating Resistance	gene
MB-RF106	PvrR	DLFM06_02013|1-A2_CHL_22|gene-2|-|301-1878|complete	aminoglycoside phenotypic variant regulator [ARO:3003688]	gene
MB-RF060	GMR	DLFM06_02015|1-A2_CHL_20|gene-6|-|2835-3947|complete	determinant of Gene Modulating Resistance	gene
MB-RF109	robA	DLFM06_02025|1-A2_CHL_10|gene-1|+|286-1155|complete	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
MB-RF145	TetY	DLFM06_02027|1-A2_CHL_8|gene-5|-|2754-3986|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF145	TetY	DLFM06_02028|1-A2_CHL_7|gene-2|+|788-2020|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF106	PvrR	DLFM06_02031|1-A2_CHL_4|gene-3|-|711-2315|complete	aminoglycoside phenotypic variant regulator [ARO:3003688]	gene
MB-RF034	ClassA	DLFM06_02037|1-A2_ATM_2|gene-2|+|593-1126|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF040	CMY	DLFM06_02044|1-A2_AMC_2|gene-3|+|1124-2269|complete	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF110	romA	DLFM06_02065|5-F2_TET_17|gene-1|+|53-1156|complete	romA: trasncription factor mediating antibiotic resistance [ARO:3001216]	gene
MB-RF109	robA	DLFM06_02076|5-F2_TET_6|gene-2|-|217-1086|complete	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
MB-RF127	TEM	DLFM06_02133|5-F2_PIP_56|gene-5|-|2439-3146|complete	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF036	ClassC-AmpC	DLFM06_02156|5-F2_PIP_33|gene-6|-|2116-3108|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF128	Tet_Inactivator	DLFM06_02207|5-F2_CAZ_17|gene-2|+|605-1762|complete	Enzymes or other gene products which hydroxylate tetracycline and other tetracycline	family
MB-RF107	ramA	DLFM06_02238|5-F2_CHL_10|gene-2|-|1386-1703|complete	ramA: gene modulating antibiotic efflux [ARO:3000823]	gene
MB-RF145	TetY	DLFM06_02241|5-F2_CHL_7|gene-2|+|949-2181|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF145	TetY	DLFM06_02242|5-F2_CHL_6|gene-2|-|534-1766|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF044	ACT	DLFM06_02249|5-F2_AMC_4|gene-1|-|35-1180|complete	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM06_02251|5-F2_AMC_2|gene-4|+|1204-2337|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF121	soxR	DLFM06_02280|5-F2_AMP_21|gene-3|+|1813-2280|complete	soxR: mutant efflux regulatory protein conferring antibiotic resistance [ARO:3000836]	gene
MB-RF044	ACT	DLFM06_02289|5-F2_AMP_12|gene-2|+|743-1888|complete	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF060	GMR	DLFM06_02305|5-B1_TET_63|gene-5|-|2231-3298|complete	determinant of Gene Modulating Resistance	gene
