Accession	family	query_name	Resfams_description	Ontology_Level
RF0059	CTXM	DLFM11_00007|P03SR2_ATM_21|gene-3|+|1100-1975|complete	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0046	CblA	DLFM11_00008|P03SR2_ATM_22|gene-4|-|1567-2457|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0046	CblA	DLFM11_00009|P05SR2_ATM_8|gene-4|-|1319-1966|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0046	CblA	DLFM11_00025|P09SR5_ATM_59|gene-4|-|1864-2754|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0046	CblA	DLFM11_00029|P09SR5_ATM_108|gene-2|+|385-1290|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0046	CblA	DLFM11_00149|P15SR5_ATM_3|gene-2|+|1008-1922|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0046	CblA	DLFM11_00155|P15SR5_ATM_13|gene-1|+|128-1018|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0046	CblA	DLFM11_00244|P22SR5_ATM_369|gene-2|-|309-1199|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0053	ClassA	DLFM11_00249|P23SR1_ATM_4|gene-2|-|466-984|complete	Class A beta-lactamase [ARO:3000078]	family
RF0046	CblA	DLFM11_00252|P24SR5_ATM_1|gene-3|-|1091-1996|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0070	ErmB	DLFM11_00270|P01SR4_AZM_42|gene-3|-|385-1122|complete	ErmB: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000375]	gene
RF0007	ABC_efflux	DLFM11_00331|P01SR4_AZM_226|gene-2|+|217-1680|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	gene
RF0007	ABC_efflux	DLFM11_00346|P02SR4_AZM_52|gene-2|+|437-1906|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	gene
RF0067	Erm23S_rRNA_methyltrans	DLFM11_00391|P02SR4_AZM_193|gene-2|-|421-1221|complete	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	gene
RF0067	Erm23S_rRNA_methyltrans	DLFM11_00402|P02SR4_AZM_221|gene-1|-|753-1487|complete	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	gene
RF0070	ErmB	DLFM11_00444|P03SR4_AZM_12|gene-4|-|3404-4141|complete	ErmB: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000375]	gene
RF0121	soxR	DLFM11_00446|P03SR4_AZM_28|gene-1|+|111-575|complete	soxR: mutant efflux regulatory protein conferring antibiotic resistance [ARO:3000836]	gene
RF0067	Erm23S_rRNA_methyltrans	DLFM11_00450|P04SR4_AZM_6|gene-1|-|89-823|complete	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	gene
RF0070	ErmB	DLFM11_00458|P04SR4_AZM_62|gene-2|-|39-791|complete	ErmB: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000375]	gene
RF0067	Erm23S_rRNA_methyltrans	DLFM11_00550|P05SR4_AZM_162|gene-2|-|1016-1870|complete	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	gene
RF0067	Erm23S_rRNA_methyltrans	DLFM11_00566|P05SR4_AZM_238|gene-2|-|507-1241|complete	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	gene
RF0067	Erm23S_rRNA_methyltrans	DLFM11_00687|P09SR4_AZM_33|gene-2|-|605-1498|complete	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	gene
RF0067	Erm23S_rRNA_methyltrans	DLFM11_00768|P11SR4_AZM_174|gene-1|-|117-851|complete	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	gene
RF0007	ABC_efflux	DLFM11_00799|P12SR4_AZM_6|gene-1|+|208-1671|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	gene
RF0067	Erm23S_rRNA_methyltrans	DLFM11_00904|P12SR4_AZM_322|gene-3|-|1809-2663|complete	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	gene
RF0007	ABC_efflux	DLFM11_00981|P13SR4_AZM_720|gene-2|-|571-2034|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	gene
RF0067	Erm23S_rRNA_methyltrans	DLFM11_01224|P17SR4_AZM_109|gene-1|+|52-906|complete	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	gene
RF0067	Erm23S_rRNA_methyltrans	DLFM11_01300|P18SR4_AZM_130|gene-2|-|426-1280|complete	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	gene
RF0070	ErmB	DLFM11_01411|P19SR4_AZM_294|gene-2|+|110-847|complete	ErmB: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000375]	gene
RF0067	Erm23S_rRNA_methyltrans	DLFM11_01423|P20SR4_AZM_26|gene-2|-|1064-1918|complete	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	gene
RF0070	ErmB	DLFM11_01425|P20SR4_AZM_29|gene-4|-|1277-2014|complete	ErmB: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000375]	gene
RF0070	ErmB	DLFM11_01523|P22SR4_AZM_24|gene-2|-|583-1320|complete	ErmB: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000375]	gene
RF0070	ErmB	DLFM11_01602|P23SR4_AZM_452|gene-6|+|4138-4875|complete	ErmB: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000375]	gene
RF0067	Erm23S_rRNA_methyltrans	DLFM11_01684|P24SR4_AZM_105|gene-2|-|941-1795|complete	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	gene
RF0046	CblA	DLFM11_01711|P01SR2_CAZ_1|gene-3|-|1095-1985|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0053	ClassA	DLFM11_01715|P02SR2_CAZ_15|gene-2|-|315-1205|complete	Class A beta-lactamase [ARO:3000078]	family
RF0046	CblA	DLFM11_01718|P04SR2_CAZ_1|gene-1|-|134-1024|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0046	CblA	DLFM11_01723|P05SR2_CAZ_3|gene-3|-|1079-1969|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0053	ClassA	DLFM11_01734|P08SR2_CAZ_7|gene-1|+|156-539|complete	Class A beta-lactamase [ARO:3000078]	family
RF0046	CblA	DLFM11_01737|P09SR5_CAZ_4|gene-4|-|1729-2619|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0053	ClassA	DLFM11_01741|P09SR5_CAZ_8|gene-2|+|518-1408|complete	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	DLFM11_01743|P10SR5_CAZ_1|gene-2|+|552-1529|complete	Class A beta-lactamase [ARO:3000078]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM11_01757|P11SR3_CAZ_36|gene-4|+|1184-2317|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0053	ClassA	DLFM11_01819|P14SR3_CAZ_6|gene-3|+|1659-2072|complete	Class A beta-lactamase [ARO:3000078]	family
RF0002	AAC3	DLFM11_01825|P15SR3_CAZ_2|gene-2|-|152-1012|complete	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	gene
RF0053	ClassA	DLFM11_01826|P15SR3_CAZ_4|gene-6|-|2210-2596|complete	Class A beta-lactamase [ARO:3000078]	family
RF0046	CblA	DLFM11_01916|P18SR1_CAZ_1|gene-2|-|685-1494|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0053	ClassA	DLFM11_01917|P18SR1_CAZ_2|gene-2|+|591-1511|complete	Class A beta-lactamase [ARO:3000078]	family
RF0046	CblA	DLFM11_01918|P18SR1_CAZ_3|gene-2|+|888-1778|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0046	CblA	DLFM11_01920|P19SR1_CAZ_3|gene-2|+|1040-1687|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0046	CblA	DLFM11_01924|P20SR1_CAZ_3|gene-1|-|236-1138|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0046	CblA	DLFM11_01926|P21SR5_CAZ_5|gene-2|+|102-1007|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0046	CblA	DLFM11_01929|P21SR5_CAZ_9|gene-4|-|2398-3288|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0046	CblA	DLFM11_01933|P22SR1_CAZ_6|gene-2|-|319-1209|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0046	CblA	DLFM11_01934|P22SR1_CAZ_8|gene-2|-|1182-2084|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0050	Chlor_Acetyltrans_CAT	DLFM11_01958|P02SR2_CHL_7|gene-1|-|78-701|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM11_01960|P02SR2_CHL_13|gene-3|+|691-1317|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM11_01975|P02SR2_CHL_44|gene-3|-|968-1642|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM11_01977|P02SR2_CHL_47|gene-2|-|572-1225|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0051	Chlor_Efflux_Pump	DLFM11_01981|P03SR2_CHL_5|gene-2|+|1219-2433|complete	chloramphenicol efflux pump [ARO:3001212]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM11_01991|P04SR2_CHL_1|gene-2|-|523-1149|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0059	CTXM	DLFM11_01992|P04SR2_CHL_3|gene-2|-|557-1432|complete	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0050	Chlor_Acetyltrans_CAT	DLFM11_02030|P05SR2_CHL_2|gene-2|-|1534-2187|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM11_02047|P05SR2_CHL_46|gene-1|-|255-884|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM11_02050|P08SR2_CHL_6|gene-2|-|332-973|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM11_02056|P08SR2_CHL_13|gene-1|+|131-754|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM11_02078|P09SR2_CHL_35|gene-2|-|1447-2094|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0046	CblA	DLFM11_02206|P12SR3_CHL_2|gene-1|-|236-1138|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0050	Chlor_Acetyltrans_CAT	DLFM11_02216|P14SR5_CHL_4|gene-2|-|1148-1642|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM11_02221|P14SR5_CHL_14|gene-2|-|518-1156|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM11_02248|P15SR5_CHL_29|gene-2|-|471-1121|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM11_02252|P15SR5_CHL_38|gene-2|-|242-832|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM11_02254|P15SR5_CHL_40|gene-2|-|1067-1711|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM11_02267|P15SR5_CHL_65|gene-4|+|1202-1825|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0091	marA	DLFM11_02268|P15SR5_CHL_66|gene-3|+|936-1319|complete	marA: transcription factor induces MDR efflux pump AcrAB [ARO:3000263]	gene
RF0046	CblA	DLFM11_02275|P17SR3_CHL_6|gene-3|-|933-1823|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0055	ClassC-AmpC	DLFM11_02278|P17SR3_CHL_11|gene-4|+|1461-2351|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM11_02285|P18SR1_CHL_2|gene-2|-|687-1328|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM11_02291|P18SR1_CHL_15|gene-3|-|736-1374|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM11_02294|P19SR1_CHL_6|gene-2|+|358-1026|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM11_02298|P19SR1_CHL_11|gene-2|-|834-1457|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0091	marA	DLFM11_02305|P20SR5_CHL_1|gene-3|-|624-1007|complete	marA: transcription factor induces MDR efflux pump AcrAB [ARO:3000263]	gene
RF0050	Chlor_Acetyltrans_CAT	DLFM11_02320|P21SR5_CHL_8|gene-2|+|685-1344|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	gene
RF0050	Chlor_Acetyltrans_CAT	DLFM11_02323|P21SR5_CHL_12|gene-3|+|1141-1764|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	gene
RF0050	Chlor_Acetyltrans_CAT	DLFM11_02362|P23SR5_CHL_22|gene-3|+|947-1570|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	gene
RF0051	Chlor_Efflux_Pump	DLFM11_02370|P23SR5_CHL_34|gene-2|-|595-2022|complete	chloramphenicol efflux pump [ARO:3001212]	gene
RF0050	Chlor_Acetyltrans_CAT	DLFM11_02404|P24SR5_CHL_40|gene-4|-|1616-2239|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	gene
RF0046	CblA	DLFM11_02440|P10SR3_CST_4|gene-2|+|957-1859|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0053	ClassA	DLFM11_02441|P10SR3_CST_5|gene-2|+|654-1574|complete	Class A beta-lactamase [ARO:3000078]	family
RF0046	CblA	DLFM11_02519|P01SR2_CTX_1|gene-3|+|1090-1974|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0059	CTXM	DLFM11_02580|P03SR2_CTX_235|gene-3|+|1095-1970|complete	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0046	CblA	DLFM11_02585|P05SR2_CTX_39|gene-2|+|269-1159|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0046	CblA	DLFM11_02589|P09SR2_CTX_7|gene-2|+|1031-1921|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0046	CblA	DLFM11_02603|P14SR3_CTX_1|gene-2|+|1659-2561|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0002	AAC3	DLFM11_02607|P15SR3_CTX_5|gene-2|+|1204-1998|complete	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	gene
RF0046	CblA	DLFM11_03154|P10SR3_DCS_3|gene-3|+|980-1870|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM11_03156|P10SR3_DCS_5|gene-5|+|2036-3169|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0046	CblA	DLFM11_03158|P10SR3_DCS_7|gene-2|-|684-1586|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM11_03163|P10SR3_DCS_12|gene-1|-|45-1190|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0133	TetM-TetW-TetO-TetS	DLFM11_03167|P12SR3_DCS_1|gene-2|+|595-2514|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM11_03170|P12SR3_DCS_5|gene-1|+|659-2578|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0046	CblA	DLFM11_03177|P13SR3_DCS_10|gene-5|-|1669-2559|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0053	ClassA	DLFM11_03178|P13SR3_DCS_11|gene-1|+|258-644|complete	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	DLFM11_03178|P13SR3_DCS_11|gene-2|+|637-1119|complete	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	DLFM11_03180|P14SR3_DCS_2|gene-4|-|1368-1754|complete	Class A beta-lactamase [ARO:3000078]	family
RF0059	CTXM	DLFM11_03187|P15SR3_DCS_7|gene-2|-|564-1439|complete	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0133	TetM-TetW-TetO-TetS	DLFM11_03191|P17SR3_DCS_1|gene-3|+|641-2560|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM11_03198|P17SR3_DCS_9|gene-2|-|521-2014|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0059	CTXM	DLFM11_03311|P04SR2_FEP_1|gene-2|-|472-1398|complete	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0067	Erm23S_rRNA_methyltrans	DLFM11_03313|P05SR2_FEP_5|gene-2|-|1054-1854|complete	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	family
RF0046	CblA	DLFM11_03317|P09SR2_FEP_5|gene-3|-|605-1495|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0002	AAC3	DLFM11_03340|P15SR3_FEP_37|gene-4|-|1614-2474|complete	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM11_03789|P04SR2_FOX_91|gene-2|+|110-1276|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0046	CblA	DLFM11_04248|P11SR3_FOX_31|gene-2|+|1821-2711|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0046	CblA	DLFM11_04281|P13SR3_FOX_25|gene-2|+|1862-2752|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM11_04296|P13SR3_FOX_53|gene-4|-|1343-2476|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0002	AAC3	DLFM11_04298|P14SR3_FOX_2|gene-4|-|1625-2413|complete	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	gene
RF0046	CblA	DLFM11_04317|P15SR3_FOX_14|gene-3|-|1370-2260|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM11_04493|P22SR1_FOX_150|gene-2|+|177-1310|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0002	AAC3	DLFM11_04548|P01SR2_GEN_3|gene-4|-|975-1763|complete	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	gene
RF0002	AAC3	DLFM11_04554|P03SR2_GEN_1|gene-3|-|1347-2207|complete	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	gene
RF0002	AAC3	DLFM11_04566|P08SR2_GEN_1|gene-2|+|784-1644|complete	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	gene
RF0053	ClassA	DLFM11_04571|P09SR3_GEN_1|gene-5|+|1891-2235|complete	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	DLFM11_04588|P12SR3_GEN_3|gene-2|+|435-632|complete	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	DLFM11_04598|P13SR3_GEN_18|gene-1|+|258-698|complete	Class A beta-lactamase [ARO:3000078]	family
RF0133	TetM-TetW-TetO-TetS	DLFM11_04601|P15SR3_GEN_3|gene-1|+|165-2084|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0059	CTXM	DLFM11_04623|P17SR3_GEN_34|gene-3|+|1129-2004|complete	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0002	AAC3	DLFM11_04648|P22SR1_GEN_3|gene-2|-|886-1746|complete	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	gene
RF0002	AAC3	DLFM11_04654|P23SR5_GEN_8|gene-2|+|1107-1967|complete	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM11_04680|P01SR5_PEN_6|gene-3|-|859-1992|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0046	CblA	DLFM11_04686|P02SR2_PEN_2|gene-2|+|690-1580|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0056	ClassD	DLFM11_04687|P02SR2_PEN_14|gene-1|+|200-1024|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0059	CTXM	DLFM11_04693|P03SR2_PEN_1|gene-2|-|610-1485|complete	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0046	CblA	DLFM11_04697|P03SR2_PEN_5|gene-3|-|957-1847|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM11_04699|P03SR2_PEN_10|gene-3|-|1228-2361|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM11_04702|P04SR2_PEN_3|gene-1|-|54-1199|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM11_04705|P04SR2_PEN_6|gene-3|-|929-2062|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0053	ClassA	DLFM11_04720|P05SR2_PEN_20|gene-2|-|650-1540|complete	Class A beta-lactamase [ARO:3000078]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM11_04724|P05SR2_PEN_34|gene-2|-|533-1666|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0046	CblA	DLFM11_04725|P05SR2_PEN_36|gene-2|+|1035-1925|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM11_04726|P08SR2_PEN_2|gene-3|-|736-1869|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0133	TetM-TetW-TetO-TetS	DLFM11_04747|P09SR3_PEN_12|gene-2|-|690-2318|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM11_04754|P10SR3_PEN_13|gene-1|+|232-1725|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0136	TetX	DLFM11_04771|P10SR3_PEN_45|gene-3|-|927-2093|complete	tetX: tetracycline inactivation enzyme [ARO:3000205]	gene
RF0133	TetM-TetW-TetO-TetS	DLFM11_04772|P10SR3_PEN_46|gene-2|-|470-2389|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM11_04790|P12SR3_PEN_10|gene-3|-|558-1181|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM11_04793|P12SR3_PEN_16|gene-2|+|392-1018|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0133	TetM-TetW-TetO-TetS	DLFM11_04808|P13SR3_PEN_25|gene-3|-|1739-3367|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM11_04811|P13SR3_PEN_30|gene-1|-|20-1615|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM11_04817|P13SR3_PEN_43|gene-2|-|594-2315|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0053	ClassA	DLFM11_04821|P14SR3_PEN_1|gene-4|-|1361-1747|complete	Class A beta-lactamase [ARO:3000078]	family
